Date,Track,Race Name,Race,Market,Selection,Number,Horse,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value,,
7/01/2024,Lismore,R5 1220m Hcap,5,223219041,38206169,13,Northern Star,92.64,0,260,0,20,0.006948319,,
7/01/2024,Lismore,R5 1220m Hcap,5,223219041,48290383,6,Abrazen Laugh,16.74,0,23.29,0,4.7,0.016800274,,
7/01/2024,Lismore,R5 1220m Hcap,5,223219041,52621469,3,Milton Road,2.44,0,1.75,1,1.22,-0.161592506,,
7/01/2024,Lismore,R5 1220m Hcap,5,223219041,54974340,10,Laguna De Chicabel,21.78,1,23,1,3.85,0.002435421,,
7/01/2024,Lismore,R5 1220m Hcap,5,223219041,56904606,11,Bring Me To Life,9.71,0,10.85,0,2.12,0.010820713,,
7/01/2024,Lismore,R5 1220m Hcap,5,223219041,6276063,7,Endangered Species,18.43,0,50,0,7.28,0.03425936,,
7/01/2024,Lismore,R5 1220m Hcap,5,223219041,62838772,4,Snow Falcon,8.34,0,11.5,1,2.3,0.032947555,,
7/01/2024,Lismore,R5 1220m Hcap,5,223219041,64574615,12,Failed To Mention,56.16,0,195.39,0,15.5,0.012688299,,
7/01/2024,Lismore,R6 1120m CL1,6,223219046,1551946,12,Vienna Rose,6.05,0,9.21,0,2.9,0.056711623,,
7/01/2024,Lismore,R6 1120m CL1,6,223219046,41761168,13,Super Art,16.3,0,8.2,0,2.28,-0.060601526,,
7/01/2024,Lismore,R6 1120m CL1,6,223219046,46315480,3,Huss On First,8.47,0,9.6,1,2.74,0.013897088,,
7/01/2024,Lismore,R6 1120m CL1,6,223219046,46836564,7,Oro,33.13,0,44,0,9,0.00745685,,
7/01/2024,Lismore,R6 1120m CL1,6,223219046,64121275,2,Peperoncino,7.82,0,8.8,0,2.32,0.014240874,,
7/01/2024,Lismore,R6 1120m CL1,6,223219046,64574617,8,Up The Country,3.23,0,2.98,1,1.4,-0.025972947,,
7/01/2024,Lismore,R6 1120m CL1,6,223219046,64574618,11,Written Fame,5.82,1,6.4,1,2.22,0.015571306,,
7/01/2024,Lismore,R6 1120m CL1,6,223219046,64574620,15,Zumaia,63.7,0,44.38,0,7.8,-0.006834085,,
7/01/2024,Lismore,R7 1420m Hcap,7,223219051,208218,7,Cold One,3.58,0,3.73,1,1.55,0.011233094,,
7/01/2024,Lismore,R7 1420m Hcap,7,223219051,28260921,12,Nanakorobi Yaoki,17.66,0,12.73,0,3.4,-0.021929454,,
7/01/2024,Lismore,R7 1420m Hcap,7,223219051,38014688,10,Zattastar,8.86,0,16.5,1,3.69,0.052260757,,
7/01/2024,Lismore,R7 1420m Hcap,7,223219051,41420294,6,Hardley Grey,18.11,0,17.5,0,4.6,-0.001924746,,
7/01/2024,Lismore,R7 1420m Hcap,7,223219051,48908286,3,Agent Of Mayhem,23.42,0,35.12,0,6.97,0.014224744,,
7/01/2024,Lismore,R7 1420m Hcap,7,223219051,50685846,13,Quick Enuff,80.95,0,65,0,14.5,-0.003031311,,
7/01/2024,Lismore,R7 1420m Hcap,7,223219051,57593408,11,Backseat Promise,17.03,0,21,0,4.8,0.011100858,,
7/01/2024,Lismore,R7 1420m Hcap,7,223219051,60528960,2,Spillify,5.68,1,5.36,1,1.85,-0.010510826,,
7/01/2024,Lismore,R7 1420m Hcap,7,223219051,62177008,14,Prince Arli,104.07,0,55,0,12.8,-0.008572901,,
7/01/2024,Lismore,R7 1420m Hcap,7,223219051,62808649,4,Do It For You,5.09,0,4.64,0,1.8,-0.019053587,,
7/01/2024,Mornington,R1 1500m 3yo,1,223219379,64575055,2,Sir Zabeerro,6.86,0,4.7,0,2.01,-0.066993363,,
7/01/2024,Mornington,R1 1500m 3yo,1,223219379,64575056,3,Stardom Bound,16.98,0,56.76,0,11,0.041274774,,
7/01/2024,Mornington,R1 1500m 3yo,1,223219379,64575057,4,Babble On,4.26,1,8.29,1,3.17,0.114114522,,
7/01/2024,Mornington,R1 1500m 3yo,1,223219379,64575058,5,Divine Turf,4.61,0,8.2,1,2.76,0.09496852,,
7/01/2024,Mornington,R1 1500m 3yo,1,223219379,64575059,6,Jenni Moreese,2.91,0,1.87,0,1.36,-0.191116747,,
7/01/2024,Mornington,R2 1200m Mdn,2,223219386,24631103,8,Just Landed,11.95,0,26.72,0,3.7,0.046256859,,
7/01/2024,Mornington,R2 1200m Mdn,2,223219386,40776892,1,Joon Ho,3.81,0,3.15,1,1.16,-0.054993126,,
7/01/2024,Mornington,R2 1200m Mdn,2,223219386,4122287,7,Hello World,3.01,1,2.37,1,1.17,-0.089715015,,
7/01/2024,Mornington,R2 1200m Mdn,2,223219386,64575062,6,Genrichero,3.57,0,4.83,1,1.53,0.073072707,,
7/01/2024,Mornington,R2 1200m Mdn,2,223219386,64575064,11,No Savings,120.56,0,130,0,10.95,0.000602317,,
7/01/2024,Mornington,R2 1200m Mdn,2,223219386,64575065,12,Maid On Stryke,65.06,0,103.04,0,9,0.005665458,,
7/01/2024,Mornington,R2 1200m Mdn,2,223219386,8178986,10,Art Critic,55.39,0,65,0,6.4,0.002669185,,
7/01/2024,Mornington,R3 1500m Mdn,3,223219393,42170158,7,Shillong,7.64,1,9.57,1,1.89,0.026396844,,
7/01/2024,Mornington,R3 1500m Mdn,3,223219393,42279703,4,Kupido,41.71,0,40.01,0,4.45,-0.001018686,,
7/01/2024,Mornington,R3 1500m Mdn,3,223219393,5517474,8,Son Of Grace,11.61,0,30,0,3.47,0.052799311,,
7/01/2024,Mornington,R3 1500m Mdn,3,223219393,5955263,2,Highland Dream,2.14,0,1.78,0,1.09,-0.094508033,,
7/01/2024,Mornington,R3 1500m Mdn,3,223219393,63363692,1,Galan,3.8,0,4.02,1,1.21,0.014401676,,
7/01/2024,Mornington,R3 1500m Mdn,3,223219393,63402587,9,Bleuet De France,156.55,0,120,1,9.47,-0.001945598,,
7/01/2024,Mornington,R3 1500m Mdn,3,223219393,64575066,10,Cable Falls,45.46,0,120,0,9,0.013664027,,
7/01/2024,Mornington,R4 1200m Hcap,4,223219400,12173939,6,Alassak,4.47,0,4.68,0,1.99,0.010038433,,
7/01/2024,Mornington,R4 1200m Hcap,4,223219400,1554640,10,Timber Princess,11.08,0,8.4,1,3.05,-0.028794911,,
7/01/2024,Mornington,R4 1200m Hcap,4,223219400,21513608,11,The Great Bratski,31.9,0,34,0,6.85,0.001936198,,
7/01/2024,Mornington,R4 1200m Hcap,4,223219400,38265433,5,Carisbrook,33.06,0,55,0,11,0.012066216,,
7/01/2024,Mornington,R4 1200m Hcap,4,223219400,41930324,12,Trust In Rosie,16.93,0,15.5,0,4.8,-0.005449384,,
7/01/2024,Mornington,R4 1200m Hcap,4,223219400,50405512,9,Poetic Whisper,8.03,0,6.37,0,2.08,-0.03245287,,
7/01/2024,Mornington,R4 1200m Hcap,4,223219400,51312006,8,Fortune Follows,18.28,0,13.5,0,4.31,-0.019369479,,
7/01/2024,Mornington,R4 1200m Hcap,4,223219400,56407284,1,Jay Gatsby,6.71,0,7.8,1,2.58,0.020826168,,
7/01/2024,Mornington,R4 1200m Hcap,4,223219400,62432792,7,Unique Bambino,10.3,0,11.84,0,2.99,0.012627919,,
7/01/2024,Mornington,R4 1200m Hcap,4,223219400,64575068,2,Tea Master,7.14,1,10.36,1,3.28,0.043530926,,
7/01/2024,Mornington,R5 1500m Hcap,5,223219407,2226744,2,Roys Legacy,19.08,0,14,0,4,-0.01901767,,
7/01/2024,Mornington,R5 1500m Hcap,5,223219407,35546119,10,Our Tigersun,9.02,0,7.53,1,2.6,-0.02193738,,
7/01/2024,Mornington,R5 1500m Hcap,5,223219407,38187675,3,Crafty Effort,9.63,0,8.3,0,2.47,-0.016639768,,
7/01/2024,Mornington,R5 1500m Hcap,5,223219407,40459187,9,Night Eruption,12.74,1,16,1,4.2,0.015992936,,
7/01/2024,Mornington,R5 1500m Hcap,5,223219407,44186780,7,Five Ounce,14.47,0,13.55,0,4.1,-0.004692238,,
7/01/2024,Mornington,R5 1500m Hcap,5,223219407,46602845,1,Bellsprout,6.15,0,11.5,0,3.35,0.075645104,,
7/01/2024,Mornington,R5 1500m Hcap,5,223219407,53088718,8,Czaracer,5.41,0,8.74,0,3.3,0.070426408,,
7/01/2024,Mornington,R5 1500m Hcap,5,223219407,64575069,5,Treasure N Blood,6.3,0,5.14,1,1.97,-0.03582237,,
7/01/2024,Mornington,R5 1500m Hcap,5,223219407,64575070,6,Crimson Factor,27.55,0,11.5,0,3.52,-0.050658881,,
7/01/2024,Mornington,R5 1500m Hcap,5,223219407,7079136,11,Solar Flash,23.39,0,39.73,0,8.6,0.017583417,,
7/01/2024,Mornington,R6 1000m Hcap,6,223219414,2290624,4,Hissy Fit,2.94,1,2.9,1,1.44,-0.004691532,,
7/01/2024,Mornington,R6 1000m Hcap,6,223219414,28605327,1,Not Enough Effort,21.23,0,16.55,1,3.65,-0.013319805,,
7/01/2024,Mornington,R6 1000m Hcap,6,223219414,40259934,2,Hydro Star,4.55,0,4.78,0,1.65,0.010575199,,
7/01/2024,Mornington,R6 1000m Hcap,6,223219414,42360514,8,Per Ivy,12.43,0,9.85,0,2.64,-0.02107232,,
7/01/2024,Mornington,R6 1000m Hcap,6,223219414,51333014,7,Sports Choice,19.48,0,29,0,5.5,0.016851944,,
7/01/2024,Mornington,R6 1000m Hcap,6,223219414,64575071,3,Deep Secret,8.75,0,9.55,1,2.53,0.009573672,,
7/01/2024,Mornington,R6 1000m Hcap,6,223219414,64575072,5,Shine On Design,6.8,0,6.64,0,2.2,-0.003543586,,
7/01/2024,Mornington,R7 2040m Hcap,7,223219421,1468896,5,Prince Of The City,11.67,0,10.5,0,2.62,-0.009548292,,
7/01/2024,Mornington,R7 2040m Hcap,7,223219421,28728945,2,Inthelapofthegods,12.74,0,12.41,1,3.09,-0.002087242,,
7/01/2024,Mornington,R7 2040m Hcap,7,223219421,31082960,1,Black Penn,3.2,0,3.89,1,1.55,0.055430591,,
7/01/2024,Mornington,R7 2040m Hcap,7,223219421,41589613,7,The Yachtsman,8.13,0,7.66,0,2.06,-0.007547073,,
7/01/2024,Mornington,R7 2040m Hcap,7,223219421,64084447,8,Choquant,3.52,1,3.5,1,1.49,-0.001623377,,
7/01/2024,Mornington,R7 2040m Hcap,7,223219421,64575073,10,Amberarna,8.61,0,7.6,0,2.02,-0.015434929,,
7/01/2024,Sunshine Coast,R1 1600m CL3,1,223220709,1039773,2,Deep Tempest,2.35,1,3.25,1,1.92,0.117839607,,
7/01/2024,Sunshine Coast,R1 1600m CL3,1,223220709,40364499,4,Speed Map,6.41,0,6.16,1,2.8,-0.006331422,,
7/01/2024,Sunshine Coast,R1 1600m CL3,1,223220709,45919321,3,Flying Rothe,6.76,0,9.27,0,4.3,0.040054129,,
7/01/2024,Sunshine Coast,R1 1600m CL3,1,223220709,47016232,5,Redente Choice,12.19,0,6.38,0,2.84,-0.074705357,,
7/01/2024,Sunshine Coast,R1 1600m CL3,1,223220709,63859441,7,Parisian Lady,13.1,0,12,0,5.2,-0.006997455,,
7/01/2024,Sunshine Coast,R1 1600m CL3,1,223220709,64575534,1,Master Marko,8.94,0,6.6,0,3.18,-0.039658328,,
7/01/2024,Sunshine Coast,R2 1800m Hcap,2,223220714,28170491,5,Step On Fire,6.64,0,7.2,0,3.46,0.011713521,,
7/01/2024,Sunshine Coast,R2 1800m Hcap,2,223220714,514465,7,Big Hitter,29.74,0,22.75,1,7.6,-0.010331296,,
7/01/2024,Sunshine Coast,R2 1800m Hcap,2,223220714,57655288,2,Googaz,3.15,1,3.5,1,1.81,0.031746032,,
7/01/2024,Sunshine Coast,R2 1800m Hcap,2,223220714,58918388,1,End Of Month,8.11,0,11.33,0,4.4,0.035043309,,
7/01/2024,Sunshine Coast,R2 1800m Hcap,2,223220714,60528977,4,Livingstones,19.64,0,20.61,0,8.6,0.002396361,,
7/01/2024,Sunshine Coast,R2 1800m Hcap,2,223220714,64575535,3,Toni Too,3.78,0,2.85,0,1.71,-0.086326928,,
7/01/2024,Sunshine Coast,R2 1800m Hcap,2,223220714,64575536,6,Vacation Leave,16.84,0,32,0,10.09,0.028132423,,
7/01/2024,Sunshine Coast,R3 1000m Hcap,3,223220719,36782574,1,Mr Brose,9.66,0,7.4,1,2.01,-0.031615466,,
7/01/2024,Sunshine Coast,R3 1000m Hcap,3,223220719,46836565,9,Ready To Torque,4.21,0,4.65,1,1.7,0.022475928,,
7/01/2024,Sunshine Coast,R3 1000m Hcap,3,223220719,51455340,4,Hes For The Girls,3.69,0,3.62,0,1.42,-0.005240384,,
7/01/2024,Sunshine Coast,R3 1000m Hcap,3,223220719,55457465,7,Irish Maudie,6.81,0,7.68,0,1.92,0.016634545,,
7/01/2024,Sunshine Coast,R3 1000m Hcap,3,223220719,63859271,5,Secret Statement,4.15,1,3.78,1,1.52,-0.023586409,,
7/01/2024,Sunshine Coast,R4 1000m 3yo,4,223220724,64575540,4,Vindicta,1.34,1,1.34,1,1.08,0,,
7/01/2024,Sunshine Coast,R4 1000m 3yo,4,223220724,64575542,6,Beaus Girl,21.58,0,36.65,0,3.34,0.019054073,,
7/01/2024,Sunshine Coast,R4 1000m 3yo,4,223220724,64575543,7,Daisys Pride,11.49,0,8.91,0,1.48,-0.025201244,,
7/01/2024,Sunshine Coast,R4 1000m 3yo,4,223220724,64575544,8,Gypsy Power,28.79,0,54.41,0,4.4,0.016355308,,
7/01/2024,Sunshine Coast,R4 1000m 3yo,4,223220724,64575548,13,Candy Raidar,96.64,0,55,1,4.04,-0.007834136,,
7/01/2024,Sunshine Coast,R4 1000m 3yo,4,223220724,64575549,14,Kelanoa,13.33,0,11.1,1,1.58,-0.015071335,,
7/01/2024,Sunshine Coast,R5 1400m Hcap,5,223220729,39648784,8,A Big Chance,12.95,1,10.41,1,2.26,-0.018841402,,
7/01/2024,Sunshine Coast,R5 1400m Hcap,5,223220729,4939129,4,Hooks,108,0,23.49,0,4.85,-0.033312048,,
7/01/2024,Sunshine Coast,R5 1400m Hcap,5,223220729,53447666,2,Adonisea,7.54,0,11.12,1,2.44,0.042697937,,
7/01/2024,Sunshine Coast,R5 1400m Hcap,5,223220729,5773053,9,Mooloolaba,13.99,0,10.86,0,2.7,-0.020601403,,
7/01/2024,Sunshine Coast,R5 1400m Hcap,5,223220729,63609432,3,Last Chance Saloon,2.3,0,2.16,1,1.29,-0.028180354,,
7/01/2024,Sunshine Coast,R5 1400m Hcap,5,223220729,64575552,7,Cable Tie,3.9,0,4.98,0,1.6,0.055607044,,
7/01/2024,Sunshine Coast,R5 1400m Hcap,5,223220729,970518,6,Applecross,54.1,0,40.1,0,6.2,-0.006453368,,
7/01/2024,Sunshine Coast,R6 1000m Mdn,6,223220734,60779440,7,Viganotto,10.82,0,21,0,4.1,0.044802394,,
7/01/2024,Sunshine Coast,R6 1000m Mdn,6,223220734,63893774,3,Mr Dollar,134.37,0,154.35,0,29,0.000963355,,
7/01/2024,Sunshine Coast,R6 1000m Mdn,6,223220734,64520160,10,Laydownlily,4.7,1,3.12,1,1.48,-0.107746863,,
7/01/2024,Sunshine Coast,R6 1000m Mdn,6,223220734,64575538,2,Bute Moves,4.76,0,9.84,0,2.75,0.108458017,,
7/01/2024,Sunshine Coast,R6 1000m Mdn,6,223220734,64576498,1,Zephalong,26.47,0,67.83,0,8.2,0.023035878,,
7/01/2024,Sunshine Coast,R6 1000m Mdn,6,223220734,64576500,5,Fleur De Vie,16.39,0,9.47,0,2.68,-0.044583808,,
7/01/2024,Sunshine Coast,R6 1000m Mdn,6,223220734,64576501,6,Van Doro,40.96,0,83.42,0,9.4,0.01242653,,
7/01/2024,Sunshine Coast,R6 1000m Mdn,6,223220734,64576502,8,Belegato,3.34,0,4.7,1,1.88,0.08663524,,
7/01/2024,Sunshine Coast,R6 1000m Mdn,6,223220734,64576503,9,Divine Gem,18.24,0,5.09,1,1.74,-0.141639093,,
7/01/2024,Warrnambool,R1 1000m Mdn,1,223219428,24369070,1,Bloomin Crafty,115.26,0,64.71,0,15.5,-0.006777525,,
7/01/2024,Warrnambool,R1 1000m Mdn,1,223219428,58918095,5,My Gal Val,6.82,0,8.45,0,2.64,0.028284371,,
7/01/2024,Warrnambool,R1 1000m Mdn,1,223219428,64575152,2,Halvar,2.14,1,2.38,1,1.43,0.047121652,,
7/01/2024,Warrnambool,R1 1000m Mdn,1,223219428,64575153,3,Navy King,2.87,0,2.52,1,1.41,-0.048393341,,
7/01/2024,Warrnambool,R1 1000m Mdn,1,223219428,64575155,6,Zesty Miss,34.2,0,21.82,0,7.57,-0.016589748,,
7/01/2024,Warrnambool,R2 1200m Mdn,2,223219435,57450721,1,Boot Of Cortez,2.93,0,3.12,1,1.68,0.020784108,,
7/01/2024,Warrnambool,R2 1200m Mdn,2,223219435,58672068,4,Merlins Melody,10.25,1,10.86,1,4,0.005479944,,
7/01/2024,Warrnambool,R2 1200m Mdn,2,223219435,62393926,2,Inala Aticus,8.01,0,8,0,3.16,-0.000156055,,
7/01/2024,Warrnambool,R2 1200m Mdn,2,223219435,64122352,7,Winter Offensive,5.81,0,4.79,0,2.33,-0.036651228,,
7/01/2024,Warrnambool,R2 1200m Mdn,2,223219435,6567332,6,Miami Vice,3.79,0,4.29,0,2.64,0.03075201,,
7/01/2024,Warrnambool,R3 1400m Mdn,3,223219442,6359404,6,Hot City,7.04,0,7.37,1,1.99,0.006360244,,
7/01/2024,Warrnambool,R3 1400m Mdn,3,223219442,64575160,3,Prince Of The Nile,156.09,0,176.42,0,19,0.000738269,,
7/01/2024,Warrnambool,R3 1400m Mdn,3,223219442,64575161,4,Yankee Street Rain,105.74,0,75,0,9.59,-0.003876174,,
7/01/2024,Warrnambool,R3 1400m Mdn,3,223219442,64575162,5,Crackle N Burn,3.73,1,2.95,1,1.3,-0.070886536,,
7/01/2024,Warrnambool,R3 1400m Mdn,3,223219442,64575163,7,Miss Italiana,10.86,0,8.4,0,2.1,-0.026966588,,
7/01/2024,Warrnambool,R3 1400m Mdn,3,223219442,64575164,8,Trantoro,11.74,0,13.58,1,2.93,0.011541173,,
7/01/2024,Warrnambool,R3 1400m Mdn,3,223219442,64575166,10,Rosa Juliet,2.52,0,3.14,0,1.32,0.078354059,,
7/01/2024,Warrnambool,R4 1700m Mdn,4,223219449,3356009,6,Active Duty,2.52,0,2.81,1,1.34,0.040953511,,
7/01/2024,Warrnambool,R4 1700m Mdn,4,223219449,53679839,10,Van Scotia,14.65,0,10.12,1,2.9,-0.030554844,,
7/01/2024,Warrnambool,R4 1700m Mdn,4,223219449,54705115,1,Brucestreet,199.54,0,486.68,0,57.77,0.002956788,,
7/01/2024,Warrnambool,R4 1700m Mdn,4,223219449,57593478,4,Kimmorley,6.08,1,3.55,1,1.5,-0.117216457,,
7/01/2024,Warrnambool,R4 1700m Mdn,4,223219449,63858992,3,Crafty Boss,6.96,0,11.26,0,2.54,0.054868214,,
7/01/2024,Warrnambool,R4 1700m Mdn,4,223219449,63893932,5,Last Raider,201.82,0,163.78,0,23,-0.001150841,,
7/01/2024,Warrnambool,R4 1700m Mdn,4,223219449,64319186,7,Royal Inference,8.61,0,8.8,0,2.58,0.002507655,,
7/01/2024,Warrnambool,R4 1700m Mdn,4,223219449,64319200,2,Bulbuk,11.91,0,13.87,0,2.73,0.011865003,,
7/01/2024,Warrnambool,R4 1700m Mdn,4,223219449,64575170,12,Take It In Turns,59.16,0,110,0,15.5,0.007812404,,
7/01/2024,Warrnambool,R5 1700m Hcap,5,223219456,36395957,8,The Rattlin Bog,34.06,0,86.7,0,10.95,0.017825928,,
7/01/2024,Warrnambool,R5 1700m Hcap,5,223219456,42879230,12,Delcoff,149.69,0,79.25,0,10.49,-0.005937824,,
7/01/2024,Warrnambool,R5 1700m Hcap,5,223219456,43400184,11,Feargal,10.49,0,6.87,1,1.75,-0.050231523,,
7/01/2024,Warrnambool,R5 1700m Hcap,5,223219456,49547626,7,Mondo,5.32,0,9.07,0,2.4,0.077716342,,
7/01/2024,Warrnambool,R5 1700m Hcap,5,223219456,60490426,9,One Thing Counts,7,1,7.25,1,2.1,0.004926108,,
7/01/2024,Warrnambool,R5 1700m Hcap,5,223219456,64575171,1,Likely Suspect,3.58,0,5,0,1.68,0.079329609,,
7/01/2024,Warrnambool,R5 1700m Hcap,5,223219456,64575174,5,Pannier,3.87,0,2.51,1,1.33,-0.140008442,,
7/01/2024,Warrnambool,R6 1700m Hcap,6,223219463,28246486,4,Glassey Miss,9.24,0,16.5,0,4.9,0.047619048,,
7/01/2024,Warrnambool,R6 1700m Hcap,6,223219463,44781436,6,Saint Of Katowice,33.03,0,59.73,0,17.11,0.013533501,,
7/01/2024,Warrnambool,R6 1700m Hcap,6,223219463,45347934,2,Mister Me,2.99,0,3.86,1,1.71,0.075380803,,
7/01/2024,Warrnambool,R6 1700m Hcap,6,223219463,50880756,3,Extra Elusive,7.16,0,4.92,0,2.24,-0.063587228,,
7/01/2024,Warrnambool,R6 1700m Hcap,6,223219463,52900617,1,Bold Bourbon,2.58,1,2.1,1,1.38,-0.088593577,,
7/01/2024,Warrnambool,R7 1400m Hcap,7,223219470,39000007,4,Moral Force,2.82,0,3.28,1,1.34,0.04973188,,
7/01/2024,Warrnambool,R7 1400m Hcap,7,223219470,48843877,6,Longtimedreaming,4.83,0,11,0,2.82,0.116130247,,
7/01/2024,Warrnambool,R7 1400m Hcap,7,223219470,49332695,1,Brung King,2.28,1,1.67,1,1.11,-0.160205904,,
7/01/2024,Warrnambool,R8 1200m Hcap,8,223219477,19239704,3,Phoenix Global,7,,,,,,,
7/01/2024,Warrnambool,R8 1200m Hcap,8,223219477,27542240,9,Sunburnt,13.12,,,,,,,
7/01/2024,Warrnambool,R8 1200m Hcap,8,223219477,28281172,5,Rocky Path,21.93,,,,,,,
7/01/2024,Warrnambool,R8 1200m Hcap,8,223219477,50712936,6,Under The Palais,13.05,,,,,,,
7/01/2024,Warrnambool,R8 1200m Hcap,8,223219477,52643604,7,Sportsbeat,19.69,,,,,,,
7/01/2024,Warrnambool,R8 1200m Hcap,8,223219477,58711828,1,Grassmere Jewel,3.56,,,,,,,
7/01/2024,Warrnambool,R8 1200m Hcap,8,223219477,59115224,11,Loved Up Lawyer,3.06,,,,,,,
8/01/2024,Cairns,R1 950m 2yo,1,223256601,62135717,2,Margot Barbie,2.06,0,1.94,1,1.18,-0.030027024,,
8/01/2024,Cairns,R1 950m 2yo,1,223256601,64575142,3,Hand Grenade,2.77,1,2.48,1,1.28,-0.042214976,,
8/01/2024,Cairns,R1 950m 2yo,1,223256601,64575143,4,Good N Devine,12.15,0,22,0,6.2,0.036849981,,
8/01/2024,Cairns,R1 950m 2yo,1,223256601,64575144,5,Magic Intent,29.48,0,65,0,16.71,0.018536687,,
8/01/2024,Cairns,R1 950m 2yo,1,223256601,64575145,6,Pubsmiriclescript,26.28,0,26,0,6.6,-0.000409788,,
8/01/2024,Cairns,R2 950m 3yo,2,223256606,49547282,1,Average Jane,2.54,0,2.04,1,1.17,-0.096495291,,
8/01/2024,Cairns,R2 950m 3yo,2,223256606,54974272,5,Puss Boots,23.62,0,25,1,4.2,0.002337003,,
8/01/2024,Cairns,R2 950m 3yo,2,223256606,58371317,6,Ready Boss,27.07,0,75,0,8.6,0.02360793,,
8/01/2024,Cairns,R2 950m 3yo,2,223256606,60229139,3,Spontaneous Choice,5.54,0,5.78,0,1.61,0.007495035,,
8/01/2024,Cairns,R2 950m 3yo,2,223256606,61069780,2,Nazorian,5.6,1,5.25,1,1.6,-0.011904762,,
8/01/2024,Cairns,R2 950m 3yo,2,223256606,62433795,4,Nellyation,25.32,0,48.81,0,6.59,0.019006866,,
8/01/2024,Cairns,R2 950m 3yo,2,223256606,64575146,7,Exo Splash,13.18,0,30.48,0,3.88,0.043064135,,
8/01/2024,Cairns,R2 950m 3yo,2,223256606,64575147,8,Shes A Mission,18.97,0,44.84,0,6.47,0.030413296,,
8/01/2024,Cairns,R3 1250m Mdn,3,223256611,41690724,2,Arctic Dasher,21.82,0,22.82,0,5.1,0.002008305,,
8/01/2024,Cairns,R3 1250m Mdn,3,223256611,46291951,5,Que Cee Spade,4.44,0,4.98,1,1.8,0.024422012,,
8/01/2024,Cairns,R3 1250m Mdn,3,223256611,46314627,4,Lord Prophet,12.29,0,17.01,0,4.2,0.022578017,,
8/01/2024,Cairns,R3 1250m Mdn,3,223256611,49364057,1,Ambers Power,28.54,1,22,1,5.3,-0.010416003,,
8/01/2024,Cairns,R3 1250m Mdn,3,223256611,53447569,7,Mishani Eagle,5.83,0,6.88,0,2.24,0.026177749,,
8/01/2024,Cairns,R3 1250m Mdn,3,223256611,59995884,6,Waitnsee,7.75,0,4.3,1,1.84,-0.103525881,,
8/01/2024,Cairns,R3 1250m Mdn,3,223256611,64575148,3,Late Night,12.73,0,26.16,0,5.93,0.040328296,,
8/01/2024,Cairns,R3 1250m Mdn,3,223256611,64575149,8,Twenty Three Wall,9.02,0,10.3,0,3.33,0.013777366,,
8/01/2024,Cairns,R3 1250m Mdn,3,223256611,64575150,9,Hitchedinmanhattan,8.15,0,8.09,0,2.56,-0.000910008,,
8/01/2024,Cairns,R4 1400m CL3,4,223256616,36423766,1,Revellers,185.68,0,310,0,70.15,0.002159803,,
8/01/2024,Cairns,R4 1400m CL3,4,223256616,37027277,4,Miss Fubulicious,44.66,0,20.91,0,5.1,-0.025432606,,
8/01/2024,Cairns,R4 1400m CL3,4,223256616,43400643,2,Mission House,7.31,0,6.62,0,1.96,-0.014258496,,
8/01/2024,Cairns,R4 1400m CL3,4,223256616,47871387,9,Swanky Sue,55.62,0,150,0,19,0.011312478,,
8/01/2024,Cairns,R4 1400m CL3,4,223256616,52238270,5,Bit Of Fun,187.8,0,564.79,0,90,0.003554244,,
8/01/2024,Cairns,R4 1400m CL3,4,223256616,59995120,8,Over The Falls,7.48,1,4.2,1,1.54,-0.104405399,,
8/01/2024,Cairns,R4 1400m CL3,4,223256616,62661121,3,Sealion,5.06,0,6.25,1,2.02,0.037628458,,
8/01/2024,Cairns,R4 1400m CL3,4,223256616,63572810,7,Kings Halo,6.89,0,8.5,1,2.29,0.027490822,,
8/01/2024,Cairns,R4 1400m CL3,4,223256616,64575151,6,Cosmic Legend,2.98,0,3.68,0,1.51,0.063831339,,
8/01/2024,Cairns,R5 1500m Hcap,5,223256621,1415575,7,Forseti,28.24,0,55,0,8.8,0.017228947,,
8/01/2024,Cairns,R5 1500m Hcap,5,223256621,36255576,2,Nebaraz,10.04,1,29,1,6.46,0.065118835,,
8/01/2024,Cairns,R5 1500m Hcap,5,223256621,41589515,1,Loburn Lass,10.53,0,11,0,3.19,0.004057671,,
8/01/2024,Cairns,R5 1500m Hcap,5,223256621,42208946,8,Zouhope,7.46,0,4.14,1,1.67,-0.107497636,,
8/01/2024,Cairns,R5 1500m Hcap,5,223256621,42209067,6,Invincible Bay,12.56,0,15.24,1,4.4,0.014001036,,
8/01/2024,Cairns,R5 1500m Hcap,5,223256621,445026,3,Awe,6.28,0,8,0,2.6,0.034235669,,
8/01/2024,Cairns,R5 1500m Hcap,5,223256621,49765642,9,Mirror Illusion,6.61,0,9.08,0,2.62,0.041153772,,
8/01/2024,Cairns,R5 1500m Hcap,5,223256621,58600576,10,Acctories,53.82,0,60,0,10.5,0.001913787,,
8/01/2024,Cairns,R5 1500m Hcap,5,223256621,64546180,5,Joes Giggle,28.95,0,59.01,0,12,0.017596034,,
8/01/2024,Cairns,R5 1500m Hcap,5,223256621,888764,4,Sir Maximus,5.19,0,3.69,0,1.52,-0.078324483,,
8/01/2024,Cairns,R6 1250m Hcap,6,223256626,38466549,4,Starfilly,132.83,0,120,0,10.75,-0.000804914,,
