Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,  Bsp  ,   Tipster_Profit   ,   Back_Profit   ,   Lay_Profit   
3/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235252363,56653662,BACK,FALSE,Rated Price: 8 | Stake: 1 Units,Star Of Mystery,0, $9.24 ,-$1.00 ,-$1.00 , $0.11 
3/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235252372,12320763,BACK,FALSE,Rated Price: 4 | Stake: 3 Units,Forever Young,0, $6.18 ,-$3.00 ,-$3.00 , $0.54 
3/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235252372,48572560,BACK,FALSE,Rated Price: 9 | Stake: 1 Units,Ushba Tesoro,0, $82.49 ,-$1.00 ,-$1.00 , $0.01 
3/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235252375,56496785,BACK,TRUE,Rated Price: 1.8 | Stake: 5 Units,Cinderellas Dream,0, $4.00 ,-$5.00 ,-$5.00 , $1.55 
3/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235252381,65310817,BACK,FALSE,Rated Price: 2.5 | Stake: 4 Units,Notable Speech,0, $2.96 ,-$4.00 ,-$4.00 , $1.90 
3/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235252384,57235269,BACK,FALSE,Rated Price: 4.5 | Stake: 3 Units,Muth,0, $6.87 ,-$3.00 ,-$3.00 , $0.48 
3/11/2024,Thoroughbred,USA,Del Mar,Rory Flanagan,235252369,36545291,BACK,TRUE,Rated Price: 2.7 | Stake: 5 Units,Rebels Romance,1, $3.33 , $11.07 , $11.07 ,-$5.00 
3/11/2024,Thoroughbred,VIC,Mornington,Chris Camilleri,235395350,75758914,BACK,FALSE,Rated Price: 2.5 | Stake: 2 Units,5. Tophet ,0, $4.85 ,-$2.00 ,-$2.00 , $0.48 
3/11/2024,Thoroughbred,VIC,Mornington,Chris Camilleri,235395406,6774475,BACK,TRUE,Rated Price: 2.6 | Stake: 2 Units,1. Coin Toss,0, $3.32 ,-$2.00 ,-$2.00 , $0.80 
3/11/2024,Thoroughbred,VIC,Mornington,Chris Camilleri,235395398,6040796,LAY,TRUE,Rated Price: 4 | Stake: 1 Units,6. Placentia Bay ,0, $2.52 , $0.61 ,-$1.00 , $0.61 
3/11/2024,Thoroughbred,VIC,Mornington,Chris Camilleri,235395366,75758928,BACK,FALSE,Rated Price: 2.6 | Stake: 2 Units,6. I Am Piki ,1, $3.35 , $4.37 , $4.37 ,-$2.00 
3/11/2024,Thoroughbred,VIC,Mornington,Glenn Ingram,235395398,6040796,BACK,TRUE,Rated Price: 3 | Stake: 2 Units,6. Placentia Bay,0, $2.52 ,-$2.00 ,-$2.00 , $1.22 
3/11/2024,Thoroughbred,NSW,Muswellbrook,Joshua Ingram,235393370,62660932,BACK,TRUE,Rated Price:  | Stake: 3 Units,2. Prima Bella,0, $2.30 ,-$3.00 ,-$3.00 , $2.15 
