Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
17/06/2023,Thoroughbred,WA,Belmont,Terry Leighton,215228446,56054257,back,FALSE,Back 2. Keep Attacking,Keep Attacking,0,3.93,-1.00,-1.00,0.34
17/06/2023,Thoroughbred,WA,Belmont,Terry Leighton,215228458,57114094,back,FALSE,Back 6. Boots Like Bruce,Boots Like Bruce,0,4.65,-1.00,-1.00,0.27
17/06/2023,Thoroughbred,WA,Belmont,Terry Leighton,215228458,43036494,back,FALSE,Back 7. Penny On The Que,Penny On The Queen,0,9.23,-1.00,-1.00,0.12
17/06/2023,Thoroughbred,WA,Belmont,Terry Leighton,215228462,2946439,back,TRUE,Back 13. Noteworthy,Noteworthy,1,2.86,1.86,1.86,-1.00
17/06/2023,Thoroughbred,WA,Belmont,Terry Leighton,215228466,57114100,back,FALSE,Back 4. Upper Limits,Upper Limits,0,2.51,-1.00,-1.00,0.66
17/06/2023,Greyhounds,WA,Cannington,Jaycin Campbell,215271095,57185930,lay,TRUE,Lay 6. King Tommy,King Tommy,0,2.37,0.73,-1.00,0.73
17/06/2023,Greyhounds,WA,Cannington,Jaycin Campbell,215271110,39647906,lay,FALSE,Lay 1. Fire Cloud,Fire Cloud,1,4.04,-1.00,3.04,-1.00
17/06/2023,Greyhounds,WA,Cannington,Jaycin Campbell,215271120,57185933,back,TRUE,Back 7. Couch Surfer,Couch Surfer,0,1.58,-1.00,-1.00,1.73
17/06/2023,Greyhounds,WA,Cannington,Jaycin Campbell,215271130,45897325,back,FALSE,Back 1. Clifton Cruz,Clifton Cruz,0,2.51,-1.00,-1.00,0.66
17/06/2023,Thoroughbred,VIC,Flemington,Tom Haylock,215225092,45347925,back,FALSE,Back 3. Rattle And Bang,Rattle And Bang,0,18.50,-1.00,-1.00,0.06
17/06/2023,Thoroughbred,VIC,Flemington,Bella Anderson,215225101,57113794,back,FALSE,Back 1. Steparty,Steparty,1,3.05,2.05,2.05,-1.00
17/06/2023,Thoroughbred,VIC,Flemington,Tom Haylock,215225101,57113794,back,FALSE,Back 1. Steparty,Steparty,1,3.05,2.05,2.05,-1.00
17/06/2023,Thoroughbred,VIC,Flemington,Bella Anderson,215225110,57113806,back,FALSE,Back 10. Shaiyhar,Shaiyhar,0,4.10,-1.00,-1.00,0.32
17/06/2023,Thoroughbred,VIC,Flemington,Bella Anderson,215225119,45919505,back,FALSE,Back 7. Sigh,Sigh,1,2.88,1.88,1.88,-1.00
17/06/2023,Thoroughbred,VIC,Flemington,Jackson Oldham,215225119,45919505,back,FALSE,Back 7. Sigh,Sigh,1,2.88,1.88,1.88,-1.00
17/06/2023,Thoroughbred,VIC,Flemington,Tom Haylock,215225119,45919505,back,FALSE,Back 7. Sigh,Sigh,1,2.88,1.88,1.88,-1.00
17/06/2023,Thoroughbred,VIC,Flemington,Tom Haylock,215225119,42572391,back,FALSE,Back 3. Zac De Boss,Zac De Boss,0,5.19,-1.00,-1.00,0.24
17/06/2023,Thoroughbred,VIC,Flemington,Jackson Oldham,215225119,39670405,back,FALSE,Back 6. Pioneer River,Pioneer River,0,7.40,-1.00,-1.00,0.16
17/06/2023,Thoroughbred,VIC,Flemington,Bella Anderson,215225128,39520005,back,TRUE,Back 4. Seonee,Seonee,1,4.76,3.76,3.76,-1.00
17/06/2023,Thoroughbred,VIC,Flemington,Jackson Oldham,215225128,48907602,lay,FALSE,Lay 2. Party For One,Party For One,0,3.98,0.34,-1.00,0.34
17/06/2023,Thoroughbred,VIC,Flemington,Bella Anderson,215225137,23793218,lay,FALSE,Lay 7. Riddle Me That,Riddle Me That,0,6.67,0.18,-1.00,0.18
17/06/2023,Thoroughbred,VIC,Flemington,Bella Anderson,215225146,57113818,back,TRUE,Back 12. Brayden Star,Brayden Star,0,3.29,-1.00,-1.00,0.44
17/06/2023,Thoroughbred,VIC,Flemington,Jackson Oldham,215225146,940041,back,FALSE,Back 1. Jimmy The Bear,Jimmy The Bear,0,5.01,-1.00,-1.00,0.25
17/06/2023,Thoroughbred,VIC,Flemington,Tom Haylock,215225164,42011139,back,FALSE,Back 9. Kin,Kin,0,5.64,-1.00,-1.00,0.22
