Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
22/04/2023,Thoroughbred,NSW,Hawkesbury,Linton Chataway,213116295,972215,back,FALSE,Back WIN #5 Wicklow,Wicklow,0,4.75,-1.00,-1.00,0.27
22/04/2023,Thoroughbred,VIC,Mornington,Curly Seal,213116111,8826744,lay,TRUE,Lay WIN #1 Jigsaw,Jigsaw,1,2.52,-1.00,1.52,-1.00
22/04/2023,Thoroughbred,VIC,Mornington,Jackson Oldham,213116102,2584843,back,TRUE,Back WIN #4 Dashing,Dashing,0,3.24,-1.00,-1.00,0.45
22/04/2023,Thoroughbred,VIC,Mornington,Jackson Oldham,213116120,38999380,lay,FALSE,Lay WIN #5 Hezashocka,Hezashocka,0,5.84,0.21,-1.00,0.21
22/04/2023,Thoroughbred,VIC,Mornington,Jackson Oldham,213116120,41222525,back,FALSE,Back WIN #3 Nonconform,Nonconformist,0,4.60,-1.00,-1.00,0.28
22/04/2023,Thoroughbred,VIC,Mornington,Jonathan Walsh,213116120,38999380,lay,TRUE,Lay WIN #5 Hezashocka,Hezashocka,0,5.84,0.21,-1.00,0.21
22/04/2023,Thoroughbred,VIC,Mornington,Norm Oke,213116129,54935989,lay,TRUE,Lay WIN #11 Maktoob ,Maktoob,0,2.13,0.88,-1.00,0.88
22/04/2023,Thoroughbred,VIC,Mornington,Ray Swannie,213116102,2584843,lay,TRUE,Lay WIN #6 Dashing,Dashing,0,3.24,0.45,-1.00,0.45
22/04/2023,Thoroughbred,VIC,Mornington,Steve Walters,213116057,54935953,lay,TRUE,Lay WIN #5 Neutralism,Neutralism,0,6.40,0.19,-1.00,0.19
22/04/2023,Thoroughbred,SA,Morphettville,Lachlan Mosley,213117201,50141079,back,TRUE,Back WIN #3 Klabel,Klabel,1,2.78,1.78,1.78,-1.00
22/04/2023,Thoroughbred,SA,Morphettville,Lachlan Mosley,213117219,1461372,back,FALSE,Back EW #9 Falaise,Falaise,1,9.92,8.92,8.92,-1.00
22/04/2023,Thoroughbred,SA,Morphettville,Lachlan Mosley,213117220,1461372,back,FALSE,Back EW #9 Falaise,Falaise,1,3.45,2.45,2.45,-1.00
