EVENT_DATE,PATH,GROUP,STATE,EVENT_ID,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,IS_WINNER,BEST_BACK_PRICE_60_MIN_PRIOR,BEST_LAY_PRICE_60_MIN_PRIOR,IMPLIED_PROB,MATCHED_VOLUME_60_MIN_PRIOR,TOTAL_MATCHED_VOLUME,LAST_PREPLAY_PRICE
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Seat Handicap,,28808409,198695461,Coalition +10.5 Seats,4865672,Coalition +10.5 Seats,0,,1.79,,5101.15,5585.31,1.76
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Seat Handicap,,28808409,198695461,Coalition +10.5 Seats,4865673,Labor -10.5 Seats,1,2.28,1000,44%,4435.28,4945.71,2.3
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914767,Coalition Seats Won - New South Wales,4912199,Over 20.5 Seats,0,2.1,890,48%,144.8,144.8,2.1
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914767,Coalition Seats Won - New South Wales,4912198,Under 20.5 Seats,1,1.05,1.48,95%,1366.25,1366.25,1.8
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196915372,Coalition Seats Won - Queensland,43836447,Over 21.5 Seats,0,2,970,50%,998.44,998.44,2
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196915372,Coalition Seats Won - Queensland,43836446,Under 21.5 Seats,1,1.6,1.95,63%,1304.43,1304.43,2
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914673,Coalition Seats Won - Victoria,1250707,Over 14.5 Seats,0,2.1,1000,48%,685.5,692.5,3.5
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914673,Coalition Seats Won - Victoria,1250706,Under 14.5 Seats,1,1.1,1.4,91%,2275.65,2293.15,1.4
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914671,Independent Seats Won,43836370,Seven Seats Won,0,6,7.6,17%,295.18,319.46,6.8
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914671,Independent Seats Won,43836371,Eight Seats Won,0,6.2,10,16%,683.73,718.5,7.6
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914671,Independent Seats Won,43836363,Zero Seats Won,0,1000,,0%,0.11,0.11,1000
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914671,Independent Seats Won,43836366,Three Seats Won,0,8,15,13%,236.94,304.39,14
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914671,Independent Seats Won,43836365,Two Seats Won,0,15.5,50,6%,19.74,40.85,15.5
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914671,Independent Seats Won,43836364,One Seat Won,0,110,940,1%,5.14,5.2,940
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914671,Independent Seats Won,43836368,Five Seats Won,0,4.7,4.9,21%,238.42,320.51,5.9
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914671,Independent Seats Won,43836372,Nine Seats Won,0,11,23,9%,178.61,208.18,13
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914671,Independent Seats Won,43836369,Six Seats Won,0,5,6.6,20%,202.04,256.25,6.4
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914671,Independent Seats Won,43836367,Four Seats Won,0,6.4,40,16%,293.87,351.21,13
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196914671,Independent Seats Won,43836373,Ten or More Seats Won,1,10,24,10%,342.19,422.82,9.4
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196915375,Labor Seats Won - New South Wales,4912192,Over 26.5 Seats,0,1.94,1000,52%,1141.15,1141.15,2.1
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196915375,Labor Seats Won - New South Wales,4912191,Under 26.5 Seats,1,1.8,1.9,56%,503.72,503.72,1.9
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196915377,Labor Seats Won - Queensland,4642663,Over 8.5 Seats,0,2.5,1000,40%,370.84,405.06,2.68
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196915377,Labor Seats Won - Queensland,4642662,Under 8.5 Seats,1,1.6,1.86,63%,976.28,1033.59,1.6
2022-05-31 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196915376,Labor Seats Won - Victoria,10743961,Under 23.5 Seats,0,1.91,1000,52%,102.5,192.01,1.91
2022-05-31 00:00:00.000 Z,2022 Australian Federal Election,Total Seats,,28808409,196915376,Labor Seats Won - Victoria,10743962,Over 23.5 Seats,1,1.86,2.08,54%,276.68,284.98,2.08
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Type of Government,,28808409,188347553,Majority Government?,1108299,No,0,2.24,2.8,45%,4050.97,5619.69,2.36
2022-05-30 00:00:00.000 Z,2022 Australian Federal Election,Type of Government,,28808409,188347553,Majority Government?,1108298,Yes,1,1.68,1.8,60%,8611.61,20981.82,1.86
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,SA,31356074,197919263,Seat of Adelaide,2365174,Any Other Party or Independent,0,16,,6%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,SA,31356074,197919263,Seat of Adelaide,2049781,Labor,1,1.01,1.06,99%,7947.37,7947.37,1.01
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197297468,Seat of Aston,2365174,Any Other Party or Independent,0,34,,3%,,,
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197297468,Seat of Aston,2049782,Coalition,1,1.1,1.15,91%,12358.26,12598.26,1.1
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197297468,Seat of Aston,2049781,Labor,0,5.2,,19%,19,19,20
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919146,Seat of Ballarat,2049781,Labor,1,1.01,1.03,99%,6048.7,6048.7,1.02
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919146,Seat of Ballarat,2365174,Any Other Party or Independent,0,15,,7%,,,
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197238565,Seat of Banks,2365174,Any Other Party or Independent,0,30,,3%,0.04,0.04,30
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197238565,Seat of Banks,2049782,Coalition,1,1.2,1.36,83%,1999.62,1999.62,1.2
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197238565,Seat of Banks,2049781,Labor,0,4.3,,23%,34.46,34.46,4.2
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,SA,31356074,197919264,Seat of Barker,2049782,Coalition,1,1.01,,99%,7113,7113,1.02
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,SA,31356074,197919264,Seat of Barker,2365174,Any Other Party or Independent,0,16,,6%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917096,Seat of Barton,2049781,Labor,1,1.01,,99%,7596.57,7596.57,1.02
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917096,Seat of Barton,2365174,Any Other Party or Independent,0,30,,3%,,,
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,TAS,31356090,197241160,Seat of Bass,2365174,Any Other Party or Independent,0,9.6,,10%,,,
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,TAS,31356090,197241160,Seat of Bass,2049781,Labor,0,1.5,1.8,67%,934.98,939.98,1.5
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,TAS,31356090,197241160,Seat of Bass,2049782,Coalition,1,2.3,3.2,43%,239,239,2.3
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,ACT,31356077,197916614,Seat of Bean,2049781,Labor,1,1.01,1.06,99%,7397.9,7397.9,1.02
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,ACT,31356077,197916614,Seat of Bean,2365174,Any Other Party or Independent,0,15,,7%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919147,Seat of Bendigo,2049781,Labor,1,1.01,,99%,10452.37,10452.37,1.01
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919147,Seat of Bendigo,2365174,Any Other Party or Independent,0,20,,5%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919147,Seat of Bendigo,2049782,Coalition,0,15,,7%,,,
2022-05-26 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197298465,Seat of Bennelong,2365174,Any Other Party or Independent,0,30,,3%,,,
2022-05-26 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197298465,Seat of Bennelong,2049782,Coalition,0,1.9,,53%,2166.9,2287.9,1.8
2022-05-26 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197298465,Seat of Bennelong,2049781,Labor,1,1.85,3.8,54%,2307.7,2312.7,1.72
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197916684,Seat of Berowra,2049782,Coalition,1,1.01,,99%,9101.26,9366.26,1.04
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197916684,Seat of Berowra,2365174,Any Other Party or Independent,0,30,,3%,,9.19,30
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197919184,Seat of Blair,2365174,Any Other Party or Independent,0,30,,3%,,,
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197919184,Seat of Blair,2049781,Labor,1,1.09,,92%,163.1,163.1,1.1
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197919184,Seat of Blair,2049782,Coalition,0,6,11,17%,179.17,189.17,6
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197916689,Seat of Blaxland,2049781,Labor,1,1.01,,99%,7657.1,7757.1,1.01
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197916689,Seat of Blaxland,2365174,Any Other Party or Independent,0,30,,3%,5,5,50
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197298051,Seat of Bonner,2365174,Any Other Party or Independent,0,13.5,,7%,,,
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197298051,Seat of Bonner,2049781,Labor,0,4.8,8,21%,37,37,3.95
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197298051,Seat of Bonner,2049782,Coalition,1,,1.28,,1275.62,1275.62,1.21
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,SA,31356074,197241027,Seat of Boothby,1111887,Any Other Party,0,23,,4%,0.05,0.05,1000
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,SA,31356074,197241027,Seat of Boothby,8498800,Independent,0,13.5,,7%,5.72,5.72,300
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,SA,31356074,197241027,Seat of Boothby,2049781,Labor,1,1.21,1.29,83%,9660.25,10007.25,1.21
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,SA,31356074,197241027,Seat of Boothby,2049782,Coalition,0,3.6,,28%,120.66,120.66,3.6
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197919185,Seat of Bowman,2365174,Any Other Party or Independent,0,30,,3%,,,
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197919185,Seat of Bowman,2049782,Coalition,1,1.13,1.15,88%,3668.2,3668.2,1.13
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197919185,Seat of Bowman,2049781,Labor,0,5.4,,19%,5,5,5.4
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,TAS,31356090,197241245,Seat of Braddon,15328795,Jacqui Lambie Network,0,19,,5%,17.32,17.32,24
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,TAS,31356090,197241245,Seat of Braddon,8498800,Independent,0,16,,6%,20.74,20.74,20
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,TAS,31356090,197241245,Seat of Braddon,1111887,Any Other Party,0,60,,2%,6.7,6.7,60
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,TAS,31356090,197241245,Seat of Braddon,2049782,Coalition,1,2.02,2.3,50%,124.11,239.11,2.04
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,TAS,31356090,197241245,Seat of Braddon,2049781,Labor,0,1.7,1.96,59%,412.23,447.23,1.78
2022-05-28 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917097,Seat of Bradfield,1111887,Any Other Party,0,30,,3%,,,
2022-05-28 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917097,Seat of Bradfield,8498800,Independent,0,30,,3%,10,17,30
2022-05-28 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917097,Seat of Bradfield,2049782,Coalition,1,1.02,1.04,98%,8517.22,8517.22,1.04
2022-05-28 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917097,Seat of Bradfield,2049781,Labor,0,30,,3%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197919371,Seat of Brand,2049781,Labor,1,1.01,1.1,99%,9056,9056,1.02
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197919371,Seat of Brand,2365174,Any Other Party or Independent,0,17,,6%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197919371,Seat of Brand,2049782,Coalition,0,14,,7%,,,
2022-05-28 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197238626,Seat of Brisbane,2365174,Any Other Party or Independent,0,30,,3%,10.1,10.1,40
2022-05-28 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197238626,Seat of Brisbane,3789290,The Greens,1,6,14,17%,426.85,6248.38,13
2022-05-28 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197238626,Seat of Brisbane,2049782,Coalition,0,2.1,,48%,1894.18,2156.74,2.68
2022-05-28 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197238626,Seat of Brisbane,2049781,Labor,0,1.6,2.14,63%,5934.07,9280.16,1.81
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919148,Seat of Bruce,2365174,Any Other Party or Independent,0,50,,2%,1.36,1.36,1000
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919148,Seat of Bruce,2049782,Coalition,0,25,,4%,48.28,48.28,100
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919148,Seat of Bruce,2049781,Labor,1,,1.03,,14399.93,14399.93,1.01
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197919372,Seat of Burt,2049781,Labor,1,1.01,,99%,8487.48,8487.48,1.02
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197919372,Seat of Burt,2365174,Any Other Party or Independent,0,21,,5%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197919372,Seat of Burt,2049782,Coalition,0,15,,7%,,,
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197919144,Seat of Calare,2365174,Any Other Party or Independent,0,20,55,5%,9.98,9.98,50
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197919144,Seat of Calare,15067251,Shooters Fishers and Farmers,0,20,,5%,,,
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197919144,Seat of Calare,2049782,Coalition,1,1.02,1.11,98%,10077.51,10077.51,1.06
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919149,Seat of Calwell,2049781,Labor,1,1.01,1.02,99%,8464.87,9089.87,1.01
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919149,Seat of Calwell,2365174,Any Other Party or Independent,0,19,,5%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919149,Seat of Calwell,2049782,Coalition,0,19,95,5%,,,
2022-05-26 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,ACT,31356077,197916617,Seat of Canberra,2049781,Labor,1,1.01,1.07,99%,14039.55,14039.55,1.01
2022-05-26 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,ACT,31356077,197916617,Seat of Canberra,2365174,Any Other Party or Independent,0,15,300,7%,5.88,5.88,15
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197712857,Seat of Canning,2365174,Any Other Party or Independent,0,16,,6%,,,
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197712857,Seat of Canning,2049782,Coalition,1,1.05,1.09,95%,1233.33,1233.33,1.09
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197712857,Seat of Canning,2049781,Labor,0,8.4,,12%,27,27,8.4
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197919186,Seat of Capriconia,15724847,One Nation,0,24,,4%,,,
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197919186,Seat of Capriconia,2365174,Any Other Party or Independent,0,21,,5%,,,
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197919186,Seat of Capriconia,2049782,Coalition,1,1.02,1.06,98%,10041.06,10041.06,1.02
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197919186,Seat of Capriconia,2049781,Labor,0,17.5,,6%,10,10,27
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,196915956,Seat of Casey,2365174,Any Other Party or Independent,0,20,,5%,12.12,12.12,21
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,196915956,Seat of Casey,2049782,Coalition,1,1.15,1.4,87%,813.22,813.22,1.28
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,196915956,Seat of Casey,2049781,Labor,0,2.1,7,48%,14.09,14.09,3.35
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917278,Seat of Chifley,2049781,Labor,1,1.01,1.02,99%,8162.47,8162.47,1.01
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917278,Seat of Chifley,2365174,Any Other Party or Independent,0,15,,7%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,196915957,Seat of Chisholm,2365174,Any Other Party or Independent,0,30,,3%,6.36,6.36,50
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,196915957,Seat of Chisholm,2049781,Labor,1,1.32,1.37,76%,3123.64,3317.04,1.4
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,196915957,Seat of Chisholm,2049782,Coalition,0,3,,33%,848.63,897.63,3.7
2022-05-22 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,TAS,31356090,197919368,Seat of Clark,1111887,Any Other Party,0,15,,7%,,,
2022-05-22 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,TAS,31356090,197919368,Seat of Clark,8498800,Independent,1,1.01,1.03,99%,7958.48,8208.48,1.01
2022-05-22 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,TAS,31356090,197919368,Seat of Clark,2049781,Labor,0,19,,5%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917279,Seat of Cook,2049782,Coalition,1,1.01,1.04,99%,18776.73,18776.73,1.04
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917279,Seat of Cook,2365174,Any Other Party or Independent,0,30,95,3%,111.52,111.52,95
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919150,Seat of Cooper,2365174,Any Other Party or Independent,0,30,,3%,0.61,0.61,1000
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919150,Seat of Cooper,3789290,The Greens,0,9,42,11%,69.36,69.36,42
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919150,Seat of Cooper,2049781,Labor,1,1.03,1.09,97%,8226.6,8636.6,1.05
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,196916049,Seat of Corangamite,2365174,Any Other Party or Independent,0,50,,2%,0.27,0.27,1000
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,196916049,Seat of Corangamite,2049781,Labor,1,1.22,1.65,82%,886.18,886.18,1.35
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,196916049,Seat of Corangamite,2049782,Coalition,0,3.3,,30%,400.87,400.87,3.8
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919158,Seat of Corio,2049781,Labor,1,1.01,1.02,99%,9917.25,9917.25,1.01
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919158,Seat of Corio,2365174,Any Other Party or Independent,0,15,,7%,50.65,50.65,21
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197712979,Seat of Cowan,2365174,Any Other Party or Independent,0,16.5,,6%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197712979,Seat of Cowan,2049781,Labor,1,1.08,1.21,93%,1190.09,1415.06,1.08
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197712979,Seat of Cowan,2049782,Coalition,0,5.7,,18%,39.5,39.5,5.7
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917280,Seat of Cowper,1111887,Any Other Party,0,20,,5%,10,10,14
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917280,Seat of Cowper,8498800,Independent,0,,21,,177.93,177.93,10
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197917280,Seat of Cowper,2049782,Coalition,1,1.05,1.15,95%,10035.24,10035.24,1.05
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197916764,Seat of Cunningham,2049781,Labor,1,1.01,,99%,7862.47,7862.47,1.01
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197916764,Seat of Cunningham,2365174,Any Other Party or Independent,0,15,,7%,10,10,30
2022-05-26 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197241120,Seat of Curtin,1111887,Any Other Party,0,36,,3%,,,
2022-05-26 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197241120,Seat of Curtin,8498800,Independent,1,2.42,2.72,41%,2470.9,2471.94,2.58
2022-05-26 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197241120,Seat of Curtin,2049782,Coalition,0,1.45,1.62,69%,7146.52,7268.16,1.62
2022-05-26 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197241120,Seat of Curtin,2049781,Labor,0,13.5,,7%,16.14,16.14,30
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197654174,Seat of Dawson,2365174,Any Other Party or Independent,0,30,,3%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197654174,Seat of Dawson,2049782,Coalition,1,1.08,1.13,93%,9880.36,9880.36,1.1
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197654174,Seat of Dawson,2049781,Labor,0,7.8,,13%,243,243,8.6
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197241021,Seat of Dickson,2365174,Any Other Party or Independent,0,12,,8%,30,30,15.5
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197241021,Seat of Dickson,2049782,Coalition,1,1.2,1.51,83%,2538.74,2559.71,1.2
2022-05-25 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,QLD,31355989,197241021,Seat of Dickson,2049781,Labor,0,3.9,9,26%,1946.45,1946.45,3.9
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197238566,Seat of Dobell,2365174,Any Other Party or Independent,0,30,300,3%,20,20,30
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197238566,Seat of Dobell,2049781,Labor,1,1.18,1.23,85%,1914.82,2468.06,1.18
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197238566,Seat of Dobell,2049782,Coalition,0,2.72,,37%,155,155,5
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919159,Seat of Dunkley,2365174,Any Other Party or Independent,0,19,,5%,,,
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919159,Seat of Dunkley,2049781,Labor,1,1.18,1.25,85%,4986.34,4986.34,1.2
2022-05-23 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,VIC,31339813,197919159,Seat of Dunkley,2049782,Coalition,0,6,,17%,57,57,6
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197919373,Seat of Durack,2049782,Coalition,1,1.01,,99%,7393.9,7393.9,1.02
2022-05-27 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,WA,31356080,197919373,Seat of Durack,2365174,Any Other Party or Independent,0,15,,7%,,,
2022-05-24 00:00:00.000 Z,2022 Australian Federal Election,Individual Electorates,NSW,31355970,197298487,Seat of Eden-Monaro,2365174,Any Other Party or Independent,0,30,,3%,,,
