Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
24/07/2024,Harness,VIC,Stawell,Darren and Brett Carroll,230955501,49766880,LAY,TRUE,Rated Price: 11 | Stake: 2 Units,3. Rockin Charmer,0,20,0.105263158,-2.00,0.11
24/07/2024,Thoroughbred,NSW,Canterbury,Mitch Lewis,230955756,71837205,BACK,FALSE,Rated Price: 4.2 | Stake: 1 Units,5. Trunk,0,2.6,-1,-1.00,0.63
24/07/2024,Thoroughbred,NSW,Canterbury,Mitch Lewis,230955748,71837201,BACK,FALSE,Rated Price: 2.5 | Stake: 2 Units,12. Canpikapony,0,3.17,-2,-2.00,0.92
24/07/2024,Thoroughbred,NSW,Canterbury,Mitch Lewis,230955772,3068942,BACK,TRUE,Rated Price: 2.8 | Stake: 3 Units,10. Humming,0,5.51,-3,-3.00,0.67
24/07/2024,Thoroughbred,NSW,Canterbury,Mitch Lewis,230955796,57593333,LAY,TRUE,Rated Price: 9 | Stake: 1 Units,8. Guzumped,0,6.66,0.176678445,-1.00,0.18
24/07/2024,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,230955124,71837270,BACK,TRUE,Rated Price:  | Stake: 2 Units,5. Grint ,0,2.8,-2,-2.00,1.11
24/07/2024,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,230955167,9062221,BACK,FALSE,Rated Price:  | Stake: 1 Units,10. Fiamette ,0,3.35,-1,-1.00,0.43
24/07/2024,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,230955145,42201550,BACK,FALSE,Rated Price:  | Stake: 1 Units,4. The Call Me Alvin,0,7.27,-1,-1.00,0.16
24/07/2024,Thoroughbred,VIC,Sandown,Glenn Ingram,230954439,71837447,BACK,TRUE,Rated Price: 2.5 | Stake: 2 Units,1. Jazzclub,0,2.34,-2,-2.00,1.49
24/07/2024,Thoroughbred,VIC,Sandown,Jackson Oldham,230954448,11214813,BACK,TRUE,Rated Price: 2 | Stake: 4 Units,3. La Casona,1,2.68,6.72,6.72,-4.00
24/07/2024,Thoroughbred,VIC,Sandown,Jackson Oldham,230954484,71837471,LAY,TRUE,Rated Price: 5.5 | Stake: 4 Units,12. Fretta,0,8.44,0.537634409,-4.00,0.54
25/07/2024,Greyhounds,QLD,Albion Park,Jaycin Campbell,231016348,62522773,BACK,TRUE,Rated Price: 1.6 | Stake: 4 Units,6. Kahlo Hayze,0,1.77,-4,-4.00,5.19
25/07/2024,Greyhounds,QLD,Albion Park,Jaycin Campbell,231016328,64243893,BACK,FALSE,Rated Price: 2.5 | Stake: 2 Units,2. Journey Beyond,0,2.72,-2,-2.00,1.16
25/07/2024,Greyhounds,QLD,Albion Park,Jaycin Campbell,231016363,49487680,LAY,TRUE,Rated Price: 7 | Stake: 2 Units,7. Sarah's Gold,0,4.8,0.526315789,-2.00,0.53
25/07/2024,Greyhounds,QLD,Albion Park,Jaycin Campbell,231016333,59147483,LAY,FALSE,Rated Price: 5 | Stake: 2 Units,5. Binny Doo,0,6.21,0.383877159,-2.00,0.38
25/07/2024,Greyhounds,QLD,Albion Park,Jaycin Campbell,231016358,46080473,LAY,FALSE,Rated Price: 5 | Stake: 2 Units,1. Cobblepot,1,4.1,-2,6.20,-2.00
25/07/2024,Greyhounds,VIC,Sandown Park,Michael Tye,231016748,65090290,BACK,TRUE,Rated Price: 5.5 | Stake: 3 Units,2. Yogen Bale ,0,4.43,-3,-3.00,0.87
25/07/2024,Greyhounds,VIC,Sandown Park,Michael Tye,231016728,71904959,LAY,FALSE,Rated Price: 5.75 | Stake: 1 Units,8. Colac Kid ,0,4.82,0.261780105,-1.00,0.26
25/07/2024,Greyhounds,VIC,Sandown Park,Michael Tye,231016743,58313521,LAY,FALSE,Rated Price: 9 | Stake: 1 Units,8. Granny Roses ,0,9,0.125,-1.00,0.13
25/07/2024,Greyhounds,VIC,Sandown Park,Michael Tye,231016764,56980126,LAY,FALSE,Rated Price: 6.5 | Stake: 2 Units,1. Dutch Riot ,1,1.99,-2,1.98,-2.00
25/07/2024,Greyhounds,VIC,Sandown Park,Michael Tye,231016753,54404199,LAY,TRUE,Rated Price: 2.65 | Stake: 2 Units,2. Transponder ,1,2.64,-2,3.28,-2.00
25/07/2024,Greyhounds,VIC,Sandown Park,Michael Tye,231016738,69643118,LAY,FALSE,Rated Price: 7 | Stake: 1 Units,8. Where It Began ,1,5.5,-1,4.50,-1.00
25/07/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,231018043,65947367,BACK,TRUE,Rated Price: 1.7 | Stake: 4 Units,2. Irinka Benji,0,1.75,-4,-4.00,5.33
25/07/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,231018054,65230288,BACK,TRUE,Rated Price: 4.8 | Stake: 1 Units,8. Cabao Jasper,0,1.81,-1,-1.00,1.23
25/07/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,231018023,71904947,LAY,TRUE,Rated Price: 4.5 | Stake: 1 Units,1. Cherry Rose,0,2.62,0.617283951,-1.00,0.62
25/07/2024,Greyhounds,NSW,Wentworth Park,Joe Lannutti,231018038,69932693,LAY,FALSE,Rated Price: 5 | Stake: 1 Units,2. Zipping Clampett,0,4.84,0.260416667,-1.00,0.26
25/07/2024,Harness,VIC,Ballarat,Darren and Brett Carroll,230988574,42140421,BACK,TRUE,Rated Price: 1.9 | Stake: 2 Units,3. Azor Ahai,0,2.29,-2,-2.00,1.55
25/07/2024,Harness,VIC,Ballarat,Darren and Brett Carroll,230988576,41575994,BACK,FALSE,Rated Price: 2.4 | Stake: 1 Units,8. Redbank Molly,0,3.7,-1,-1.00,0.37
25/07/2024,Harness,VIC,Ballarat,Darren and Brett Carroll,230988578,4232053,BACK,FALSE,Rated Price: 2.4 | Stake: 2 Units,11. Valiente,0,5.17,-2,-2.00,0.48
25/07/2024,Harness,VIC,Ballarat,Darren and Brett Carroll,230988582,11398956,LAY,TRUE,Rated Price: 9 | Stake: 3 Units,11. Rocky Valley,0,6.8,0.517241379,-3.00,0.52
