Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose, Bsp , Tipster_Profit , Back_Profit , Lay_Profit 
2/01/2025,Greyhounds,QLD,Albion Park,Jaycin Campbell,237748634,60385999,BACK,TRUE,Rated Price: 2 | Stake: 3 Units,1. Kia Kaha,1,2.04,2.9,2.9016,-3
2/01/2025,Greyhounds,QLD,Albion Park,Jaycin Campbell,237748644,64763887,BACK,FALSE,Rated Price: 5 | Stake: 1 Units,1. Pass Mark,0,6.16,-1,-1,0.180232558
2/01/2025,Greyhounds,QLD,Albion Park,Jaycin Campbell,237748674,71374634,BACK,FALSE,Rated Price: 5 | Stake: 1 Units,3. Claretown Sadie,0,8.8,-1,-1,0.119230769
2/01/2025,Greyhounds,QLD,Albion Park,Jaycin Campbell,237748629,76338811,LAY,TRUE,Rated Price: 10 | Stake: 2 Units,3. Hey Jack,0,18.49,0.11,-2,0.106346484
2/01/2025,Greyhounds,VIC,Sandown Park,Michael Tye,237748911,68091775,LAY,TRUE,Rated Price: 1.65 | Stake: 2 Units,5. Cashing Out ,1,2,-2,1.86,-2
2/01/2025,Greyhounds,VIC,Sandown Park,Michael Tye,237748881,78434235,BACK,FALSE,Rated Price: 2 | Stake: 2 Units,3. Shima Stan ,0,2.05,-2,-2,1.771428571
2/01/2025,Greyhounds,VIC,Sandown Park,Michael Tye,237748921,64318849,BACK,FALSE,Rated Price: 2.75 | Stake: 2 Units,2. Zygon Bale ,0,2.87,-2,-2,0.994652406
2/01/2025,Greyhounds,VIC,Sandown Park,Michael Tye,237748886,77303471,BACK,TRUE,Rated Price: 1.75 | Stake: 3 Units,1. Urana Xavier ,1,1.43,1.2,1.1997,-3
2/01/2025,Greyhounds,VIC,Sandown Park,Michael Tye,237748916,58569696,BACK,FALSE,Rated Price: 2.75 | Stake: 2 Units,3. White Crest ,0,4.9,-2,-2,0.476923077
2/01/2025,Greyhounds,VIC,Sandown Park,Michael Tye,237748936,72443801,LAY,FALSE,Rated Price: 8 | Stake: 1 Units,8. Paw Alexis ,0,6.6,0.17,-1,0.166071429
2/01/2025,Greyhounds,NSW,Wentworth Park,Joe Lannutti,237745691,66450368,LAY,FALSE,Rated Price: 2.6 | Stake: 1 Units,5. Santino Kade,0,2.1,0.85,-1,0.845454545
2/01/2025,Greyhounds,NSW,Wentworth Park,Joe Lannutti,237745701,71904938,BACK,TRUE,Rated Price: 2.3 | Stake: 2 Units,8. Meniketti,0,3.51,-2,-2,0.741035857
2/01/2025,Greyhounds,NSW,Wentworth Park,Joe Lannutti,237745666,77964548,LAY,TRUE,Rated Price: 4.5 | Stake: 2 Units,6. Laura Keeping,1,4.8,-2,7.068,-2
2/01/2025,Greyhounds,NSW,Wentworth Park,Joe Lannutti,237745681,72478740,LAY,TRUE,Rated Price: 5 | Stake: 2 Units,6. Blue Linkin,0,6.11,0.36,-2,0.363992172
2/01/2025,Greyhounds,NSW,Wentworth Park,Joe Lannutti,237745676,78432791,LAY,TRUE,Rated Price: 8 | Stake: 2 Units,5. Zipping Hasler,1,6.44,-2,10.1184,-2
2/01/2025,Harness,VIC,Melton,Brett & Darren Carroll,237748707,22119997,BACK,FALSE,Rated Price: 1.7 | Stake: 2 Units,7. Tango Tara,1,2.38,2.57,2.5668,-2
2/01/2025,Harness,VIC,Melton,Brett & Darren Carroll,237748701,73954817,BACK,FALSE,Rated Price: 3 | Stake: 2 Units,9. Kalkadoon Dreaming,0,2.84,-2,-2,1.010869565
2/01/2025,Harness,VIC,Melton,Brett & Darren Carroll,237748704,65328120,BACK,TRUE,Rated Price: 1.5 | Stake: 3 Units,1. Thinkfast Runfast,1,1.5,1.4,1.395,-3
2/01/2025,Harness,NSW,Penrith,Will Norman,237745559,63297983,BACK,TRUE,Rated Price: 2.5 | Stake: 2 Units,4. Enable Me,1,3.05,3.81,3.813,-2
2/01/2025,Harness,NSW,Penrith,Will Norman,237745556,58352195,BACK,FALSE,Rated Price: 3 | Stake: 1 Units,5. Merrywood Tony,0,2.09,-1,-1,0.853211009
2/01/2025,Harness,NSW,Penrith,Will Norman,237745550,54712532,BACK,FALSE,Rated Price: 3 | Stake: 1 Units,2. Moneys On Matilda,0,5.9,-1,-1,0.189795918
2/01/2025,Thoroughbred,NSW,Kilcoy,The Leg Up,237722543,62789010,LAY,FALSE,Rated Price: 5.5 | Stake: 1 Units,6. Yeah Copy,0,2.79,0.52,-1,0.519553073
2/01/2025,Thoroughbred,NSW,Muswellbrook,Mitch Lewis,237725543,78463635,BACK,TRUE,Rated Price: 2.8 | Stake: 2 Units,2. Magic Pharoah,1,3.25,4.05,4.05,-2
2/01/2025,Thoroughbred,NSW,Muswellbrook,Mitch Lewis,237725563,78463656,LAY,TRUE,Rated Price: 2.8 | Stake: 1 Units,11. Bella Corazon,1,1.98,-1,0.882,-1
2/01/2025,Thoroughbred,VIC,Yarra Valley,Glenn Ingram,237722628,78464510,BACK,TRUE,Rated Price: 1.85 | Stake: 3 Units,2. Scotties Legacy,1,1.53,1.48,1.4787,-3
2/01/2025,Thoroughbred,VIC,Yarra Valley,Jackson Oldham,237722604,78464496,BACK,TRUE,Rated Price: 1.91 | Stake: 4 Units,9. Mckeyla,1,2.74,6.47,6.4728,-4
2/01/2025,Thoroughbred,VIC,Yarra Valley,Jackson Oldham,237722612,78464501,LAY,TRUE,Rated Price: 2.6 | Stake: 2 Units,5. Sophast,1,1.9,-2,1.674,-2
3/01/2025,Greyhounds,NSW,Gosford,Joe Lannutti,237769832,51562732,BACK,TRUE,Rated Price: 2.1 | Stake: 2 Units,8. My Hepburn,0,1.95,-2,-2,1.957894737
3/01/2025,Greyhounds,NSW,Gosford,Joe Lannutti,237769837,63641624,LAY,TRUE,Rated Price: 4.5 | Stake: 2 Units,1. Premier Mac,0,3.25,0.83,-2,0.826666667
3/01/2025,Greyhounds,NSW,Gosford,Joe Lannutti,237769847,76573076,BACK,TRUE,Rated Price: 1.9 | Stake: 2 Units,2. Fascinate George,1,1.55,1.02,1.023,-2
3/01/2025,Greyhounds,NSW,Gosford,Joe Lannutti,237769852,72354403,LAY,TRUE,Rated Price: 3.4 | Stake: 2 Units,5. Ubiquitous,0,4.85,0.48,-2,0.483116883
3/01/2025,Greyhounds,NSW,Gosford,Joe Lannutti,237769862,69463346,BACK,FALSE,Rated Price: 5 | Stake: 1 Units,4. Fusion Mint,0,6.12,-1,-1,0.181640625
3/01/2025,Greyhounds,VIC,Warragul,Michael Tye,237772188,70287273,LAY,FALSE,Rated Price: 4 | Stake: 2 Units,7. Deadly Avenger ,0,3.95,0.63,-2,0.630508475
3/01/2025,Greyhounds,VIC,Warragul,Michael Tye,237772168,78466825,LAY,FALSE,Rated Price: 5.5 | Stake: 2 Units,2. Pass The Buck ,1,4.44,-2,6.3984,-2
3/01/2025,Greyhounds,VIC,Warragul,Michael Tye,237772178,63217526,LAY,FALSE,Rated Price: 5.25 | Stake: 2 Units,2. Sheezel ,0,4.44,0.54,-2,0.540697674
3/01/2025,Greyhounds,VIC,Warragul,Michael Tye,237772158,53914446,LAY,FALSE,Rated Price: 4 | Stake: 2 Units,4. Big Energy ,0,4.58,0.52,-2,0.519553073
3/01/2025,Greyhounds,VIC,Warragul,Michael Tye,237772173,63404025,BACK,TRUE,Rated Price: 4 | Stake: 1 Units,1. Champagne Cuddle ,0,5.28,-1,-1,0.21728972
3/01/2025,Greyhounds,VIC,Warragul,Michael Tye,237772163,66790831,LAY,TRUE,Rated Price: 5 | Stake: 2 Units,8. Mile A Minute ,0,8.58,0.25,-2,0.245382586
3/01/2025,Greyhounds,VIC,Warragul,Michael Tye,237772153,65695088,BACK,FALSE,Rated Price: 7.5 | Stake: 1 Units,1. Wise Abalone ,0,14.5,-1,-1,0.068888889
3/01/2025,Harness,WA,Gloucester Park,Scott Hill,237772731,46863102,BACK,FALSE,Rated Price: 2.2 | Stake: 2 Units,5. Our Lady Jen,1,2.42,2.64,2.6412,-2
3/01/2025,Harness,WA,Gloucester Park,Scott Hill,237772743,40878734,BACK,TRUE,Rated Price: 1.85 | Stake: 3 Units,3. Navy Street,0,2.1,-3,-3,2.536363636
3/01/2025,Harness,WA,Gloucester Park,Scott Hill,237772740,41021437,LAY,FALSE,Rated Price: 3.3 | Stake: 3 Units,1. High Price,1,3.4,-3,6.696,-3
3/01/2025,Harness,WA,Gloucester Park,Scott Hill,237772728,11055408,BACK,FALSE,Rated Price: 2.2 | Stake: 2 Units,11. Blaze On,0,4.4,-2,-2,0.547058824
3/01/2025,Harness,VIC,Melton,Brett & Darren Carroll,237771319,70180875,BACK,FALSE,Rated Price: 2.5 | Stake: 2 Units,11. Celestial Zodiac,1,2.57,2.92,2.9202,-2
3/01/2025,Harness,VIC,Melton,Brett & Darren Carroll,237771340,62839959,BACK,TRUE,Rated Price: 2 | Stake: 3 Units,2. Love A Belle,0,2.36,-3,-3,2.051470588
3/01/2025,Harness,VIC,Melton,Brett & Darren Carroll,237771337,40432973,BACK,FALSE,Rated Price: 1.9 | Stake: 2 Units,6. Operative Line,1,1.68,1.26,1.2648,-2
