DATE,VENUE,tipster,market_id,selection_id,bet_type,bet_text,SELECTION_NAME,WIN_LOSE,BSP,Tipster_Profit,Back_Profit,Lay_Profit,
7/10/2023,Rosehill,Jack Franklyn,219228138,3268452,Back,Back 4. Namesake,4. Namesake,0,34.00,-1.00,-1.00,0.03,
7/10/2023,Rosehill,Jack Franklyn,219228145,61337043,Back,Back 13. Makarena,13. Makarena,1,5.11,4.11,4.11,-1.00,
7/10/2023,Rosehill,Lay Back with Betfair,219228145,59082899,Back,Back 1. Encap,1. Encap,0,2.24,-1.00,-1.00,0.81,
7/10/2023,Rosehill,Lay Back with Betfair,219228159,44735703,Back,Back 13. Argentia,13. Argentia,0,6.97,-1.00,-1.00,0.17,
7/10/2023,Rosehill,Jack Franklyn,219228166,54139739,Back,Back 5. Magic Time,5. Magic Time,1,2.46,1.46,1.46,-1.00,
7/10/2023,Rosehill,Lay Back with Betfair,219228166,54139739,Back,Back 5. Magic Time,5. Magic Time,1,2.46,1.46,1.46,-1.00,
7/10/2023,Rosehill,Jack Franklyn,219228173,55206258,Lay,Lay 2. Kayobi,2. Kayobi,0,3.21,0.45,-1.00,0.45,
7/10/2023,Rosehill ,Linton Chataway,219228117,53148643,Back,Back 7. Felix Majestic,7. Felix Majestic,1,4.20,3.20,3.20,-1.00,
7/10/2023,Rosehill ,Pros Vs Bookies,219228117,59957049,Lay,Lay 2. Peace Officer,2. Peace Officer,0,5.50,0.22,-1.00,0.22,
7/10/2023,Rosehill ,Linton Chataway,219228124,739389,Back,Back 3. Pesto,3. Pesto,0,6.06,-1.00,-1.00,0.20,
7/10/2023,Rosehill ,Lay Back with Betfair,219228138,56872949,Back,Back 3. Ozzmosis,3. Ozzmosis,0,2.40,-1.00,-1.00,0.71,
7/10/2023,Rosehill ,Linton Chataway,219228138,56872949,Back,Back 3. Ozzmosis,3. Ozzmosis,0,2.40,-1.00,-1.00,0.71,
7/10/2023,Rosehill ,Lay Back with Betfair,219228138,2369398,Back,Back 2. Barber,2. Barber,0,9.49,-1.00,-1.00,0.12,
7/10/2023,Rosehill ,Linton Chataway,219228138,3268452,Back,Back 4. Namesake,4. Namesake,0,34.00,-1.00,-1.00,0.03,
7/10/2023,Rosehill ,Linton Chataway,219228145,61337043,Back,Back 13. Makarena,13. Makarena,1,5.11,4.11,4.11,-1.00,
7/10/2023,Rosehill ,Lay Back with Betfair,219228145,59082899,Back,Back 1. Encap,1. Encap,0,2.24,-1.00,-1.00,0.81,
7/10/2023,Rosehill ,Pros Vs Bookies,219228152,28252603,Lay,Lay 11. Montefilia,11. Montefilia,1,3.57,-1.00,2.57,-1.00,
7/10/2023,Rosehill ,Lay Back with Betfair,219228159,44735703,Back,Back 13. Argentia,13. Argentia,0,6.97,-1.00,-1.00,0.17,
7/10/2023,Rosehill ,Lay Back with Betfair,219228166,54139739,Back,Back 5. Magic Time,5. Magic Time,1,2.46,1.46,1.46,-1.00,
7/10/2023,Rosehill ,Linton Chataway,219228166,54139739,Back,Back 5. Magic Time,5. Magic Time,1,2.46,1.46,1.46,-1.00,
7/10/2023,Rosehill ,Linton Chataway,219228173,55206258,Lay,Lay 2. Kayobi,2. Kayobi,0,3.21,0.45,-1.00,0.45,
8/10/2023,Bendigo,Chris Camilleri,219321228,61371789,Lay,Lay 6. Magnupur,Magnupur,1,3.50,-1.00,2.50,-1.00,
8/10/2023,Bendigo,Chris Camilleri,219321235,59620350,Back,Back 1. Delivering,Delivering,0,1.96,-1.00,-1.00,1.04,
8/10/2023,Bendigo,Chris Camilleri,219321249,53751245,Back,Back 1. Arizona Activist,Arizona Activist,0,3.55,-1.00,-1.00,0.39,
8/10/2023,Bendigo,Chris Camilleri,219321270,50379746,Back,Back 2. Is It Me,Is It Me,0,3.16,-1.00,-1.00,0.46,
9/10/2023,Ballarat,Michael Tye,219424130,61489897,Back,Back 1. Twenty Deep,1. Twenty Deep,1,2.19,1.19,1.19,-1.00,
9/10/2023,Ballarat,Michael Tye,219424135,57148672,Back,Back 6. Tilly Tornado,6. Tilly Tornado,0,2.11,-1.00,-1.00,0.90,
9/10/2023,Ballarat,Michael Tye,219424165,61489903,Back,Back 3. Tenacious Tommy,3. Tenacious Tommy,1,2.67,1.67,1.67,-1.00,
9/10/2023,Ballarat,Michael Tye,219424170,43636184,Lay,Lay 8. Hosey Sidekick,8. Hosey Sidekick,0,3.26,0.44,-1.00,0.44,
9/10/2023,Ballarat,Michael Tye,219424180,42385580,Back,Back 1. Aston Delight,1. Aston Delight,1,5.37,4.37,4.37,-1.00,
9/10/2023,Charlton,Darren And Brett Carroll,219364895,28101673,Back,Back 8. Mister Jimaringl,8. Mister Jimaringle,0,3.25,-1.00,-1.00,0.44,
9/10/2023,Charlton,Darren And Brett Carroll,219364897,22290738,Back,Back 11. Tophut Johny,11. Tophut Johny,1,3.10,2.10,2.10,-1.00,
9/10/2023,Charlton,Darren And Brett Carroll,219364899,3583615,Back,Back 6. Kapai,6. Kapai,0,1.78,-1.00,-1.00,1.28,
9/10/2023,Charlton,Darren And Brett Carroll,219364907,45368161,Lay,Lay 4. You Beauty,4. You Beauty,0,12.58,0.09,-1.00,0.09,
9/10/2023,Charlton,Darren And Brett Carroll,219364909,61371846,Back,Back 4. Feelingoodfreddi,4. Feelingoodfreddie,0,4.97,-1.00,-1.00,0.25,
9/10/2023,Globe Derby,Mark Lawrence,219365193,37081824,Lay,Lay 1. Giftedfromthehe,Giftedfromtheheart,0,15.65,0.07,-1.00,0.07,
9/10/2023,Globe Derby,Mark Lawrence,219365197,61391435,Back,Back 4. Lil Miss Crocker,Lil Miss Crocker,0,1.95,-1.00,-1.00,1.05,
9/10/2023,Globe Derby,Mark Lawrence,219365199,38979718,Back,Back 3. Come On Sloopy,Come On Sloopy,0,5.90,-1.00,-1.00,0.20,
10/10/2023,Mornington,Jackson Oldham,219424299,54139263,Lay,Lay 1. Beaunified,Beaunified,0,9.80,0.11,-1.00,0.11,
10/10/2023,Mornington,Jackson Oldham,219424306,61248985,Back,Back 1. Almairac,Almairac,0,2.14,-1.00,-1.00,0.88,
10/10/2023,Redcliffe,Ryan Spice,219421462,40611656,Back,Back 5. Tommy Bligh,Tommy Bligh,1,2.90,1.90,1.90,-1.00,
10/10/2023,Redcliffe,Ryan Spice,219421464,10988837,Back,Back 9. Our Major Day,Our Major Day,1,3.85,2.85,2.85,-1.00,
11/10/2023,Ipswich,Shane Ciurleo,219466808,60694928,Lay,Lay 5. Helikedempretty,Helikedempretty,0,11.00,0.10,-1.00,0.10,
11/10/2023,Ipswich,Shane Ciurleo,219466836,39057069,Back,Back 1. Motomiss,Motomiss,0,9.85,-1.00,-1.00,0.11,
11/10/2023,Mount Gambier,Lachlan Mosley,219466409,8981605,Lay,Lay 1. Big Town,Big Town,0,5.65,0.22,-1.00,0.22,
11/10/2023,Mount Gambier,Lachlan Mosley,219466421,1359002,Back,Back 2. Handshake,Handshake,0,2.83,-1.00,-1.00,0.55,
11/10/2023,Mount Gambier,Lachlan Mosley,219466427,37796294,Back,Back 3. Melissa Kate,Melissa Kate,0,6.40,-1.00,-1.00,0.19,
11/10/2023,Sale,Jackson Oldham,219466899,61522412,Back,Back 10. Dulcet,10. Dulcet,1,1.39,0.39,0.39,-1.00,
11/10/2023,Sale,Jackson Oldham,219466913,51636069,Lay,Lay 4. Takara,Takara,0,6.40,0.19,-1.00,0.19,
11/10/2023,Warwick Farm,Jack Franklyn,219467965,61522475,Back,Back 1. Counteroffensive,Counteroffensive,0,4.99,-1.00,-1.00,0.25,
11/10/2023,Warwick Farm,Jack Franklyn,219467972,60987448,Back,Back 2. Kaizad,Kaizad,1,1.67,0.67,0.67,-1.00,
11/10/2023,Warwick Farm,Jack Franklyn,219467979,61522491,Back,Back 6. Stand Aside,Stand Aside,0,11.68,-1.00,-1.00,0.09,
11/10/2023,Warwick Farm,Jack Franklyn,219467993,61522497,Back,Back 10. Yasuke,Yasuke,0,3.67,-1.00,-1.00,0.37,
11/10/2023,Warwick Farm,Jack Franklyn,219468000,61522498,Back,Back 1. Fall For Cindy,Fall For Cindy,1,1.78,0.78,0.78,-1.00,
11/10/2023,Warwick Farm,Linton Chataway,219468000,61522498,Back,Back 1. Fall For Cindy,Fall For Cindy,1,1.78,0.78,0.78,-1.00,
11/10/2023,Warwick Farm,Jack Franklyn,219468007,61522499,Lay,Lay 1. Lavish Empire,Lavish Empire,0,4.77,0.26,-1.00,0.26,
12/10/2023,Albion Park,Jaycin Campbell,219583918,61593774,Back,Back 1. Pringle Tiger,Pringle Tiger,1,1.35,0.35,0.35,-1.00,
12/10/2023,Albion Park,Jaycin Campbell,219583928,58100201,Back,Back 5. Double Up Bill,Double Up Bill,1,1.57,0.57,0.57,-1.00,
12/10/2023,Albion Park,Jaycin Campbell,219583943,40291067,Back,Back 2. Amendola,Amendola,0,4.80,-1.00,-1.00,0.26,
12/10/2023,Albion Park,Jaycin Campbell,219583948,46836693,Lay,Lay 4. Dayseas Rowdy,Dayseas Rowdy,0,6.54,0.18,-1.00,0.18,
12/10/2023,Kembla Grange,Jack Franklyn,219527912,61557547,Back,Back 1. Zondee,Zondee,1,1.35,0.35,0.35,-1.00,
12/10/2023,Kembla Grange,Jack Franklyn,219527937,56321672,Back,Back 7. Ritzytwenties,Ritzytwenties,0,2.28,-1.00,-1.00,0.78,
12/10/2023,Kyneton,Jackson Oldham,219528972,61557443,Back,Back 5. Lambay,Lambay,0,1.68,-1.00,-1.00,1.47,
12/10/2023,Kyneton,Jackson Oldham,219529021,61557487,Lay,Lay 4. Morpheus Bragi,Morpheus Bragi,1,4.16,-1.00,3.16,-1.00,
13/10/2023,Bendigo,Michael Tye,219620108,61249314,Back,Back 8. Caribou Bale,Caribou Bale,0,5.45,-1.00,-1.00,0.22,
13/10/2023,Bendigo,Michael Tye,219620118,42195265,Back,Back 8. Pot Luck Chuck,Pot Luck Chuck,0,17.48,-1.00,-1.00,0.06,
13/10/2023,Bendigo,Michael Tye,219620143,42483589,Back,Back 1. Zella Bale,Zella Bale,0,19.93,-1.00,-1.00,0.05,
13/10/2023,Bendigo,Michael Tye,219620148,57993788,Lay,Lay 1. Journey Beyond,Journey Beyond,1,1.81,-1.00,0.81,-1.00,
13/10/2023,Bendigo,Michael Tye,219620158,6008140,Back,Back 2. Hot Hand,Hot Hand,0,7.10,-1.00,-1.00,0.16,
13/10/2023,Cranbourne,Jackson Oldham,219580797,61592982,Lay,Lay 10. Choquant,Choquant,0,8.52,0.13,-1.00,0.13,
13/10/2023,Cranbourne,Jackson Oldham,219580804,61592985,Back,Back 2. Supagirl,Supagirl,0,6.02,-1.00,-1.00,0.20,
13/10/2023,Gloucester Park,Scott Hill,219583524,2366936,Back,Back 4. Classic Choice,Classic Choice,0,2.51,-1.00,-1.00,0.66,
13/10/2023,Gloucester Park,Scott Hill,219583527,27223763,Back,Back 2. Jaspervellabeach,Jaspervellabeach,0,19.16,-1.00,-1.00,0.06,
13/10/2023,Gloucester Park,Scott Hill,219583530,40878739,Back,Back 2. Faster Than Dad,Faster Than Dad,0,3.61,-1.00,-1.00,0.38,
13/10/2023,Gloucester Park,Scott Hill,219583530,36255473,Back,Back 6. The Code Breaker,The Code Breaker,0,16.40,-1.00,-1.00,0.06,
13/10/2023,Gloucester Park,Scott Hill,219583533,46091944,Back,Back 1. Jumpingjackmac,Jumpingjackmac,1,2.80,1.80,1.80,-1.00,
13/10/2023,Gloucester Park,Scott Hill,219583536,49956965,Back,Back 10. Cyclone Charlot,Cyclone Charlotte,1,2.54,1.54,1.54,-1.00,
13/10/2023,Sunshine Coast,Chris Camilleri,219616828,61593091,Lay,Lay 11. Sobute,Sobute,0,2.84,0.54,-1.00,0.54,
14/10/2023,Cannington,Jaycin Campbell,219662701,55458299,Back,Back 5. Sand Patch,Sand Patch,0,2.54,-1.00,-1.00,0.65,
14/10/2023,Cannington,Jaycin Campbell,219662706,41146167,Back,Back 3. Poppa Monno,Poppa Monno,0,3.68,-1.00,-1.00,0.37,
14/10/2023,Cannington,Jaycin Campbell,219662731,46520557,Lay,Lay 5. No Limit Needed,No Limit Needed,0,4.47,0.29,-1.00,0.29,
14/10/2023,Caulfield,Dean Evans,219530315,60230072,Back,Back 1. Militarize,Militarize,0,2.72,-1.00,-1.00,0.58,
14/10/2023,Caulfield,Bella Anderson,219530315,56606226,Back,Back 4. Steparty,Steparty,0,4.40,-1.00,-1.00,0.29,
14/10/2023,Caulfield,Lay Back with Betfair,219530315,56606226,Back,Back 4. Steparty,Steparty,0,4.40,-1.00,-1.00,0.29,
14/10/2023,Caulfield,Dean Evans,219530315,61556210,Back,Back 3. King Colorado,King Colorado,0,14.70,-1.00,-1.00,0.07,
14/10/2023,Caulfield,Lay Back with Betfair,219530315,61556210,Back,Back 3. King Colorado,King Colorado,0,14.70,-1.00,-1.00,0.07,
14/10/2023,Caulfield,Dean Evans,219530315,61556213,Back,Back 8. Scentify,Scentify,0,16.63,-1.00,-1.00,0.06,
14/10/2023,Caulfield,Bella Anderson,219581255,50529412,Back,Back 14. Our Empress Zoe,Our Empress Zoe,0,7.77,-1.00,-1.00,0.15,
14/10/2023,Caulfield,Bella Anderson,219581264,61593431,Back,Back 1. Shesallshenaniga,Shesallshenanigans,0,3.70,-1.00,-1.00,0.37,
14/10/2023,Caulfield,Lay Back with Betfair,219581273,41223118,Back,Back 4. Military Mission,Military Mission,1,9.05,8.05,8.05,-1.00,
14/10/2023,Caulfield,Bella Anderson,219581273,59415663,Back,Back 8. Carini,Carini,0,2.93,-1.00,-1.00,0.52,
14/10/2023,Caulfield,Jackson Oldham,219581273,59415663,Back,Back 8. Carini,Carini,0,2.93,-1.00,-1.00,0.52,
14/10/2023,Caulfield,Lay Back with Betfair,219581273,59415663,Back,Back 8. Carini,Carini,0,2.93,-1.00,-1.00,0.52,
14/10/2023,Caulfield,Pros Vs Bookies,219581274,58138380,Lay,Lay 9. United Nations,United Nations,1,2.21,-1.00,1.21,-1.00,
14/10/2023,Caulfield,Bella Anderson,219581282,28454098,Lay,Lay 2. Red Card,Red Card,0,4.36,0.30,-1.00,0.30,
14/10/2023,Caulfield,Jackson Oldham,219581282,28454098,Lay,Lay 2. Red Card,Red Card,0,4.36,0.30,-1.00,0.30,
14/10/2023,Caulfield,Lay Back with Betfair,219581282,28454098,Lay,Lay 2. Red Card,Red Card,0,4.36,0.30,-1.00,0.30,
14/10/2023,Caulfield,Lay Back with Betfair,219581282,49296982,Back,Back 5. Grey River,Grey River,0,6.89,-1.00,-1.00,0.17,
14/10/2023,Caulfield,Bella Anderson,219581282,49460240,Back,Back 9. Cardigan Queen,Cardigan Queen,0,21.70,-1.00,-1.00,0.05,
14/10/2023,Caulfield,Bella Anderson,219581291,39810982,Back,Back 7. Asfoora,Asfoora,1,2.29,1.29,1.29,-1.00,
14/10/2023,Caulfield,Lay Back with Betfair,219581291,53680432,Back,Back 2. Uncommon James,Uncommon James,0,2.83,-1.00,-1.00,0.55,
14/10/2023,Caulfield,Bella Anderson,219581300,61593439,Lay,Lay 9. Rubamos,Rubamos,0,5.76,0.21,-1.00,0.21,
14/10/2023,Caulfield,Bella Anderson,219581300,522407,Back,Back 2. Buffalo River,Buffalo River,0,7.64,-1.00,-1.00,0.15,
14/10/2023,Caulfield,Jackson Oldham,219581300,522407,Back,Back 2. Buffalo River,Buffalo River,0,7.64,-1.00,-1.00,0.15,
14/10/2023,Caulfield,Bella Anderson,219581309,1038754,Lay,Lay 6. Just Fine,Just Fine,0,3.55,0.39,-1.00,0.39,
14/10/2023,Caulfield,Lay Back with Betfair,219581309,1038754,Back,Back 6. Just Fine,Just Fine,0,3.55,-1.00,-1.00,0.39,
14/10/2023,Caulfield,Pros Vs Bookies,219581309,22202638,Lay,Lay 1. Alligator Blood,Alligator Blood,1,3.75,-1.00,2.75,-1.00,
14/10/2023,Caulfield,Dean Evans,219581309,61593444,Back,Back 9. Duais,Duais,0,4.64,-1.00,-1.00,0.27,
14/10/2023,Caulfield,Lay Back with Betfair,219581309,61593444,Back,Back 9. Duais,Duais,0,4.64,-1.00,-1.00,0.27,
14/10/2023,Caulfield,Bella Anderson,219581309,41222525,Back,Back 3. Nonconformist,Nonconformist,0,11.71,-1.00,-1.00,0.09,
14/10/2023,Caulfield,Dean Evans,219581309,41222525,Back,Back 3. Nonconformist,Nonconformist,0,11.71,-1.00,-1.00,0.09,
14/10/2023,Caulfield,Lay Back with Betfair,219581309,41222525,Back,Back 3. Nonconformist,Nonconformist,0,11.71,-1.00,-1.00,0.09,
14/10/2023,Caulfield,Dean Evans,219581309,61593443,Back,Back 8. Lindermann,Lindermann,0,21.36,-1.00,-1.00,0.05,
14/10/2023,Caulfield,Bella Anderson,219581318,61593448,Back,Back 10. Wishlor Lass,Wishlor Lass,1,2.35,1.35,1.35,-1.00,
14/10/2023,Caulfield,Lay Back with Betfair,219581318,61593448,Back,Back 10. Wishlor Lass,Wishlor Lass,1,2.35,1.35,1.35,-1.00,
14/10/2023,Caulfield,Jackson Oldham,219581318,61593448,Lay,Lay 10. Wishlor Lass,Wishlor Lass,1,2.35,-1.00,1.35,-1.00,
14/10/2023,Caulfield,Jackson Oldham,219581318,52670606,Back,Back 3. Papillon Club,Papillon Club,0,8.33,-1.00,-1.00,0.14,
14/10/2023,Caulfield,Pros Vs Bookies,219581319,47016708,Lay,Lay 4. Barbies Fox,Barbies Fox,1,2.02,-1.00,1.02,-1.00,
14/10/2023,Caulfield,Dean Evans,219581336,61593450,Back,Back 3. Amelias Jewel,Amelias Jewel,0,2.54,-1.00,-1.00,0.65,
14/10/2023,Caulfield,Dean Evans,219581336,55205973,Back,Back 6. Antino,Antino,0,5.60,-1.00,-1.00,0.22,
14/10/2023,Caulfield,Lay Back with Betfair,219581336,36306152,Back,Back 10. Pride Of Jenni,Pride Of Jenni,0,14.91,-1.00,-1.00,0.07,
14/10/2023,Caulfield,Lay Back with Betfair,219581336,20757867,Back,Back 2. The Inevitable,The Inevitable,0,15.00,-1.00,-1.00,0.07,
14/10/2023,Caulfield,Dean Evans,219581336,61593452,Back,Back 15. Amenable,Amenable,0,18.92,-1.00,-1.00,0.06,
14/10/2023,Caulfield,Lay Back with Betfair,219581336,42483340,Back,Back 4. Pinstriped,Pinstriped,0,21.00,-1.00,-1.00,0.05,
14/10/2023,Eagle Farm,Shane Ciurleo,219581462,43817189,Back,Back 6. Little Mix,Little Mix,1,2.40,1.40,1.40,-1.00,
14/10/2023,Eagle Farm,Shane Ciurleo,219581462,40865515,Back,Back 5. Ostermeier,Ostermeier,0,7.48,-1.00,-1.00,0.15,
14/10/2023,Eagle Farm,Shane Ciurleo,219581469,61593209,Back,Back 5. Szabo,Szabo,0,8.60,-1.00,-1.00,0.13,
14/10/2023,Eagle Farm,Shane Ciurleo,219581483,50140969,Lay,Lay 5. Menazzi,Menazzi,0,5.04,0.25,-1.00,0.25,
14/10/2023,Eagle Farm,Shane Ciurleo,219581497,61593233,Back,Back 17. Mission Of Love,Mission Of Love,0,1.80,-1.00,-1.00,1.25,
14/10/2023,Eagle Farm,Shane Ciurleo,219581504,205974,Back,Back 2. Devastating,Devastating,0,4.24,-1.00,-1.00,0.31,
14/10/2023,Eagle Farm,Shane Ciurleo,219581504,34142287,Back,Back 7. The Face,The Face,0,4.97,-1.00,-1.00,0.25,
14/10/2023,Melton,Darren And Brett Carroll,219613437,36499957,Lay,Lay 11. Tough Tilly,Tough Tilly,0,8.40,0.14,-1.00,0.14,
14/10/2023,Melton,Darren And Brett Carroll,219613437,36331497,Back,Back 10. Ladies In Red,Ladies In Red,0,1.77,-1.00,-1.00,1.29,
14/10/2023,Melton,Darren And Brett Carroll,219613437,623093,Back,Back 8. Treachery,Treachery,0,9.20,-1.00,-1.00,0.12,
14/10/2023,Melton,Darren And Brett Carroll,219613443,54635775,Back,Back 8. Shes Ruby Roo,Shes Ruby Roo,1,4.36,3.36,3.36,-1.00,
14/10/2023,Melton,Darren And Brett Carroll,219613446,35803297,Back,Back 8. Queen Elida,Queen Elida,1,1.75,0.75,0.75,-1.00,
14/10/2023,Melton,Darren And Brett Carroll,219613449,61288377,Back,Back 7. The Real Sherloc,The Real Sherlock,0,2.96,-1.00,-1.00,0.51,
14/10/2023,Melton,Darren And Brett Carroll,219613452,43016022,Back,Back 5. Leap to Fame,Leap To Fame,0,1.76,-1.00,-1.00,1.32,
14/10/2023,Melton,Darren And Brett Carroll,219613452,36342248,Back,Back 4. Rock N Roll Doo,Rock N Roll Doo,0,6.00,-1.00,-1.00,0.20,
14/10/2023,Melton,Darren And Brett Carroll,219613455,54705539,Lay,Lay 2. First Dance,First Dance,0,13.94,0.08,-1.00,0.08,
14/10/2023,Melton,Darren And Brett Carroll,219613455,49686264,Back,Back 10. Major Delight,Major Delight,0,2.15,-1.00,-1.00,0.87,
14/10/2023,Melton,Darren And Brett Carroll,219613455,4826356,Back,Back 8. Joyful,Joyful,0,4.54,-1.00,-1.00,0.28,
14/10/2023,Melton,Darren And Brett Carroll,219613461,26505606,Back,Back 2. Keayang Ignite,Keayang Ignite,0,1.59,-1.00,-1.00,1.69,
14/10/2023,Morphettville,Lachlan Mosley,219583799,61592867,Back,Back 2. Losesomewinmore,Losesomewinmore,1,1.42,0.42,0.42,-1.00,
14/10/2023,Morphettville,Lachlan Mosley,219583805,60779393,Back,Back 2. Huggle Time,Huggle Time,0,2.93,-1.00,-1.00,0.52,
14/10/2023,Morphettville,Lachlan Mosley,219583817,59956812,Back,Back 3. Arugamama,Arugamama,0,2.03,-1.00,-1.00,0.97,
14/10/2023,Morphettville,Lachlan Mosley,219583823,44186708,Back,Back 8. Street Delight,Street Delight,1,2.14,1.14,1.14,-1.00,
14/10/2023,Morphettville,Pros Vs Bookies,219583829,61592892,Lay,Lay 6. Sentimental Fla,Sentimental Flame,0,2.65,0.61,-1.00,0.61,
14/10/2023,Morphettville,Lachlan Mosley,219583829,53447180,Lay,Lay 7. Diamonds Choice,Diamonds Choice,0,5.29,0.23,-1.00,0.23,
14/10/2023,Morphettville,Lachlan Mosley,219583829,61592892,Back,Back 6. Sentimental Flam,Sentimental Flame,0,2.65,-1.00,-1.00,0.61,
14/10/2023,Morphettville,Lachlan Mosley,219583847,60228879,Back,Back 5. Alpine Flyer,Alpine Flyer,0,5.10,-1.00,-1.00,0.24,
14/10/2023,Morphettville,Lachlan Mosley,219583853,50353567,Back,Back 12. Wakanjeja,Wakanjeja,1,1.98,0.98,0.98,-1.00,
14/10/2023,Newmarket,Rory Flanagan,219625967,56881078,Back,Back Ancient Wisdom,Ancient Wisdom,1,3.05,2.05,2.05,-1.00,
14/10/2023,Newmarket,Rory Flanagan,219625967,58001528,Back,Back Per Contra,Per Contra,0,9.22,-1.00,-1.00,0.12,
14/10/2023,Newmarket,Rory Flanagan,219625974,43098037,Back,Back Alyanaabi,Alyanaabi,0,8.20,-1.00,-1.00,0.14,
14/10/2023,Newmarket,Rory Flanagan,219625974,57856741,Back,Back Array,Array,0,29.00,-1.00,-1.00,0.04,
14/10/2023,Newmarket,Rory Flanagan,219625980,57891677,Back,Back Arabian Crown,Arabian Crown,1,2.00,1.00,1.00,-1.00,
14/10/2023,Newmarket,Rory Flanagan,219625986,16058372,Back,Back The Shunter,The Shunter,1,18.50,17.50,17.50,-1.00,
14/10/2023,Newmarket,Rory Flanagan,219625986,46461474,Back,Back Lot of Joy,Lot of Joy,0,8.17,-1.00,-1.00,0.14,
14/10/2023,Newmarket,Rory Flanagan,219625986,14618511,Back,Back Goshen,Goshen,0,11.65,-1.00,-1.00,0.09,
14/10/2023,Newmarket,Rory Flanagan,219625986,2159791,Back,Back The Very Man,The Very Man,0,41.10,-1.00,-1.00,0.02,
14/10/2023,Newmarket,Rory Flanagan,219625986,14871090,Back,Back Jackfinbar,Jackfinbar,0,58.72,-1.00,-1.00,0.02,
14/10/2023,Newmarket,Rory Flanagan,219626002,58423453,Back,Back Jamess Delight,Jamess Delight,0,5.10,-1.00,-1.00,0.24,
14/10/2023,Newmarket,Rory Flanagan,219626009,56912594,Back,Back Unequal Love,Unequal Love,0,7.44,-1.00,-1.00,0.16,
14/10/2023,Newmarket,Rory Flanagan,219626009,10534894,Back,Back Minnetonka,Minnetonka,0,32.00,-1.00,-1.00,0.03,
14/10/2023,Randwick,Lay Back with Betfair,219535798,2109454,Back,Back 3. Think About It,Think About It,1,4.63,3.63,3.63,-1.00,
14/10/2023,Randwick,Lay Back with Betfair,219535798,2109454,Lay,Lay 3. Think About It,Think About It,1,4.63,-1.00,3.63,-1.00,
14/10/2023,Randwick,Dean Evans,219535798,40689723,Back,Back 1. I Wish I Win,I Wish I Win,0,5.77,-1.00,-1.00,0.21,
14/10/2023,Randwick,Lay Back with Betfair,219535798,40689723,Back,Back 1. I Wish I Win,I Wish I Win,0,5.77,-1.00,-1.00,0.21,
14/10/2023,Randwick,Dean Evans,219535798,31550681,Back,Back 2. Private Eye,Private Eye,0,7.62,-1.00,-1.00,0.15,
14/10/2023,Randwick,Dean Evans,219535798,54936036,Back,Back 7. Hawaii Five Oh,Hawaii Five Oh,0,10.34,-1.00,-1.00,0.11,
14/10/2023,Randwick,Lay Back with Betfair,219535798,341887,Back,Back 5. Overpass,Overpass,0,10.34,-1.00,-1.00,0.11,
14/10/2023,Randwick,Lay Back with Betfair,219535798,2064371,Back,Back 9. In Secret,In Secret,0,10.38,-1.00,-1.00,0.11,
14/10/2023,Randwick,Lay Back with Betfair,219535798,2064371,Back,Back 9. In Secret,In Secret,0,10.38,-1.00,-1.00,0.11,
14/10/2023,Randwick,Dean Evans,219535798,61557995,Back,Back 12. Cylinder,Cylinder,0,14.18,-1.00,-1.00,0.08,
14/10/2023,Randwick,Dean Evans,219535798,49740180,Back,Back 6. Buenos Noches,Buenos Noches,0,20.13,-1.00,-1.00,0.05,
14/10/2023,Randwick,Pros Vs Bookies,219581185,7175760,Lay,Lay 3. Cleveland,Cleveland,0,3.64,0.38,-1.00,0.38,
14/10/2023,Randwick,Lay Back with Betfair,219581185,19648238,Lay,Lay 4. Benaud,Benaud,0,8.90,0.13,-1.00,0.13,
14/10/2023,Randwick,Lay Back with Betfair,219581185,7175760,Back,Back 3. Cleveland,Cleveland,0,3.64,-1.00,-1.00,0.38,
14/10/2023,Randwick,Lay Back with Betfair,219581185,7175760,Back,Back 3. Cleveland,Cleveland,0,3.64,-1.00,-1.00,0.38,
14/10/2023,Randwick,Lay Back with Betfair,219581192,61593370,Back,Back 5. Garza Blanca,Garza Blanca,0,3.45,-1.00,-1.00,0.41,
14/10/2023,Randwick,Lay Back with Betfair,219581199,56904763,Back,Back 3. Joliestar,Joliestar,0,5.69,-1.00,-1.00,0.21,
14/10/2023,Randwick,Pros Vs Bookies,219581206,1259449,Lay,Lay 3. Tom Kitten,Tom Kitten,0,2.67,0.60,-1.00,0.60,
14/10/2023,Randwick,Lay Back with Betfair,219581206,5104167,Back,Back 1. Tannhauser,Tannhauser,0,7.19,-1.00,-1.00,0.16,
14/10/2023,Randwick,Lay Back with Betfair,219581220,9423949,Lay,Lay 11. Airman,Airman,0,8.20,0.14,-1.00,0.14,
14/10/2023,Randwick,Lay Back with Betfair,219581220,36120836,Back,Back 13. Bella Nipotina,Bella Nipotina,0,5.70,-1.00,-1.00,0.21,
14/10/2023,Randwick,Lay Back with Betfair,219581220,50880734,Back,Back 7. Jojo Was A Man,Jojo Was A Man,0,113.08,-1.00,-1.00,0.01,
14/10/2023,Randwick,Lay Back with Betfair,219581234,61593407,Back,Back 3. Ruthless Dame,Ruthless Dame,0,6.94,-1.00,-1.00,0.17,
14/10/2023,Randwick,Dean Evans,219581241,61593420,Back,Back 14. Fangirl,Fangirl,1,5.73,4.73,4.73,-1.00,
