EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_GOALS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_KICK_OFF,BEST_LAY_KICK_OFF,MATCHED_VOLUME_KICK_OFF,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,TOTAL_MATCHED_VOLUME
7/01/2023,Australian Soccer/Australian A-League Men/Fixtures 7 Jan/Melbourne City v Western United,31987733,MATCH_ODDS,208065169,Match Odds,8586946,Melbourne City,WINNER,1,4,Melbourne City,Western United,4,4,0,1.75,1.76,37597.8,1.02,1.02,154363.39,231421.78
7/01/2023,Australian Soccer/Australian A-League Men/Fixtures 7 Jan/Melbourne City v Western United,31987733,MATCH_ODDS,208065169,Match Odds,58805,The Draw,LOSER,0,4,Melbourne City,Western United,4,4,0,4.3,4.4,8912,75,80,13130.02,13631.22
7/01/2023,Australian Soccer/Australian A-League Men/Fixtures 7 Jan/Melbourne City v Western United,31987733,MATCH_ODDS,208065169,Match Odds,24301731,Western United,LOSER,0,4,Melbourne City,Western United,4,4,0,5,5.2,13138.14,450,530,18780.77,18896.1
7/01/2023,Australian Soccer/Australian A-League Men/Fixtures 7 Jan/Sydney FC v Wellington Phoenix,31987736,MATCH_ODDS,208065275,Match Odds,1205121,Sydney FC,LOSER,0,1,Sydney FC,Wellington Phoenix,-1,0,1,2.02,2.04,12193.07,5,180,23365.57,33129.32
7/01/2023,Australian Soccer/Australian A-League Men/Fixtures 7 Jan/Sydney FC v Wellington Phoenix,31987736,MATCH_ODDS,208065275,Match Odds,58805,The Draw,LOSER,0,1,Sydney FC,Wellington Phoenix,-1,0,1,4,4.2,3569.93,3.8,3.85,5273.99,15044.57
7/01/2023,Australian Soccer/Australian A-League Men/Fixtures 7 Jan/Sydney FC v Wellington Phoenix,31987736,MATCH_ODDS,208065275,Match Odds,2469649,Wellington Phoenix,WINNER,1,1,Sydney FC,Wellington Phoenix,-1,0,1,3.85,3.95,4342.8,1.8,1.85,12539.96,77205.92
8/01/2023,Australian Soccer/Australian A-League Men/Fixtures 8 Jan/Macarthur FC v Newcastle Jets,31987732,MATCH_ODDS,208065381,Match Odds,36700739,Macarthur FC,WINNER,1,2,Macarthur FC,Newcastle Jets,2,2,0,2.22,2.26,7840.18,1.59,1.57,18923.09,43520.1
8/01/2023,Australian Soccer/Australian A-League Men/Fixtures 8 Jan/Macarthur FC v Newcastle Jets,31987732,MATCH_ODDS,208065381,Match Odds,1205125,Newcastle Jets,LOSER,0,2,Macarthur FC,Newcastle Jets,2,2,0,3.25,3.35,4346.49,8,8.4,12541.67,13752.9
8/01/2023,Australian Soccer/Australian A-League Men/Fixtures 8 Jan/Macarthur FC v Newcastle Jets,31987732,MATCH_ODDS,208065381,Match Odds,58805,The Draw,LOSER,0,2,Macarthur FC,Newcastle Jets,2,2,0,3.9,3.95,3498.23,4,4.2,6019.8,7442.53
10/01/2023,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Brisbane Roar,31997350,MATCH_ODDS,208198072,Match Odds,3862627,Brisbane Roar,LOSER,0,3,Perth Glory,Brisbane Roar,1,2,1,2.6,2.62,63447.32,9,8.2,132626.31,142281.9
10/01/2023,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Brisbane Roar,31997350,MATCH_ODDS,208198072,Match Odds,370132,Perth Glory,WINNER,1,3,Perth Glory,Brisbane Roar,1,2,1,3.25,3.3,16546.08,1.65,1.62,63523.65,240312.8
10/01/2023,Australian Soccer/Australian A-League Men/Fixtures 10 Jan/Perth Glory v Brisbane Roar,31997350,MATCH_ODDS,208198072,Match Odds,58805,The Draw,LOSER,0,3,Perth Glory,Brisbane Roar,1,2,1,3.2,3.25,24874.76,3.6,3.6,39832.07,55038.97
13/01/2023,Australian Soccer/Australian A-League Men/Fixtures 13 Jan/Macarthur FC v Central Coast Mariners,31997467,MATCH_ODDS,208198496,Match Odds,1205126,Central Coast Mariners,WINNER,1,3,Macarthur FC,Central Coast Mariners,-1,1,2,2.06,2.1,31136.74,1.11,1.11,133678.25,285474.86
13/01/2023,Australian Soccer/Australian A-League Men/Fixtures 13 Jan/Macarthur FC v Central Coast Mariners,31997467,MATCH_ODDS,208198496,Match Odds,36700739,Macarthur FC,LOSER,0,3,Macarthur FC,Central Coast Mariners,-1,1,2,3.6,3.65,6821.62,50,55,19462.06,25084.78
13/01/2023,Australian Soccer/Australian A-League Men/Fixtures 13 Jan/Macarthur FC v Central Coast Mariners,31997467,MATCH_ODDS,208198496,Match Odds,58805,The Draw,LOSER,0,3,Macarthur FC,Central Coast Mariners,-1,1,2,4,4.1,7001.08,13,13,14602.72,18317.41
14/01/2023,Australian Soccer/Australian A-League Men/Fixtures 14 Jan/Adelaide United v Melbourne Victory,31997464,MATCH_ODDS,208198178,Match Odds,571273,Adelaide United,LOSER,0,2,Adelaide United,Melbourne Victory,0,1,1,2.32,2.38,29032.41,1.5,1.5,94725.93,133349.22
14/01/2023,Australian Soccer/Australian A-League Men/Fixtures 14 Jan/Adelaide United v Melbourne Victory,31997464,MATCH_ODDS,208198178,Match Odds,1205124,Melbourne Victory,LOSER,0,2,Adelaide United,Melbourne Victory,0,1,1,3.2,3.25,11659.44,9.8,9.8,26764.39,45246.63
14/01/2023,Australian Soccer/Australian A-League Men/Fixtures 14 Jan/Adelaide United v Melbourne Victory,31997464,MATCH_ODDS,208198178,Match Odds,58805,The Draw,WINNER,1,2,Adelaide United,Melbourne Victory,0,1,1,3.75,3.8,8914.75,4.3,4.4,14557.33,70586.93
14/01/2023,Australian Soccer/Australian A-League Men/Fixtures 14 Jan/Brisbane Roar v Wellington Phoenix,31997465,MATCH_ODDS,208198284,Match Odds,3862627,Brisbane Roar,LOSER,0,1,Brisbane Roar,Wellington Phoenix,-1,0,1,2.5,2.52,4673.04,3.15,3.15,14275.42,25695.65
14/01/2023,Australian Soccer/Australian A-League Men/Fixtures 14 Jan/Brisbane Roar v Wellington Phoenix,31997465,MATCH_ODDS,208198284,Match Odds,58805,The Draw,LOSER,0,1,Brisbane Roar,Wellington Phoenix,-1,0,1,3.45,3.5,2778.82,2.52,2.52,6061.01,18172.32
14/01/2023,Australian Soccer/Australian A-League Men/Fixtures 14 Jan/Brisbane Roar v Wellington Phoenix,31997465,MATCH_ODDS,208198284,Match Odds,2469649,Wellington Phoenix,WINNER,1,1,Brisbane Roar,Wellington Phoenix,-1,0,1,3.15,3.2,2703.06,3.45,3.5,13332.59,61647.59
14/01/2023,Australian Soccer/Australian A-League Men/Fixtures 14 Jan/Perth Glory v Sydney FC,31997468,MATCH_ODDS,208198390,Match Odds,370132,Perth Glory,LOSER,0,4,Perth Glory,Sydney FC,0,2,2,3.75,3.8,8272.8,75,80,13488.69,15805.24
14/01/2023,Australian Soccer/Australian A-League Men/Fixtures 14 Jan/Perth Glory v Sydney FC,31997468,MATCH_ODDS,208198390,Match Odds,1205121,Sydney FC,LOSER,0,4,Perth Glory,Sydney FC,0,2,2,2.22,2.24,59594.01,1.09,1.08,138669.91,193902.23
14/01/2023,Australian Soccer/Australian A-League Men/Fixtures 14 Jan/Perth Glory v Sydney FC,31997468,MATCH_ODDS,208198390,Match Odds,58805,The Draw,WINNER,1,4,Perth Glory,Sydney FC,0,2,2,3.45,3.5,7770.7,16.5,17,10294.86,49306.52
15/01/2023,Australian Soccer/Australian A-League Men/Fixtures 15 Jan/Western Sydney Wanderers v Melbourne City,31997472,MATCH_ODDS,208198602,Match Odds,8586946,Melbourne City,LOSER,0,2,Western Sydney Wanderers,Melbourne City,0,1,1,2.06,2.1,15493.42,4.7,4.7,39560.82,77313.75
15/01/2023,Australian Soccer/Australian A-League Men/Fixtures 15 Jan/Western Sydney Wanderers v Melbourne City,31997472,MATCH_ODDS,208198602,Match Odds,58805,The Draw,WINNER,1,2,Western Sydney Wanderers,Melbourne City,0,1,1,3.55,3.7,3183.11,3.2,3.3,5926.92,60709.07
15/01/2023,Australian Soccer/Australian A-League Men/Fixtures 15 Jan/Western Sydney Wanderers v Melbourne City,31997472,MATCH_ODDS,208198602,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,2,Western Sydney Wanderers,Melbourne City,0,1,1,4.1,4.3,3940.68,2.08,2.08,33730.13,81868.63
15/01/2023,Australian Soccer/Australian A-League Men/Fixtures 15 Jan/Western United v Newcastle Jets,31997896,MATCH_ODDS,208198708,Match Odds,1205125,Newcastle Jets,LOSER,0,2,Western United,Newcastle Jets,0,1,1,4.1,4.4,1322.26,4.1,4.2,14754.61,22572.45
15/01/2023,Australian Soccer/Australian A-League Men/Fixtures 15 Jan/Western United v Newcastle Jets,31997896,MATCH_ODDS,208198708,Match Odds,58805,The Draw,WINNER,1,2,Western United,Newcastle Jets,0,1,1,4.1,4.2,1010.19,2.84,2.84,55332.07,101221.12
15/01/2023,Australian Soccer/Australian A-League Men/Fixtures 15 Jan/Western United v Newcastle Jets,31997896,MATCH_ODDS,208198708,Match Odds,24301731,Western United,LOSER,0,2,Western United,Newcastle Jets,0,1,1,1.91,1.96,6229.7,2.44,2.44,26444.11,32046.99
20/01/2023,Australian Soccer/Australian A-League Men/Fixtures 20 Jan/Adelaide United v Macarthur FC,32013085,MATCH_ODDS,208487321,Match Odds,571273,Adelaide United,WINNER,1,1,Adelaide United,Macarthur FC,1,1,0,2.06,2.08,34506.46,2.12,2.14,136210.35,600364.42
20/01/2023,Australian Soccer/Australian A-League Men/Fixtures 20 Jan/Adelaide United v Macarthur FC,32013085,MATCH_ODDS,208487321,Match Odds,36700739,Macarthur FC,LOSER,0,1,Adelaide United,Macarthur FC,1,1,0,3.7,3.75,10461.9,4.2,4.2,27116.24,37610.37
20/01/2023,Australian Soccer/Australian A-League Men/Fixtures 20 Jan/Adelaide United v Macarthur FC,32013085,MATCH_ODDS,208487321,Match Odds,58805,The Draw,LOSER,0,1,Adelaide United,Macarthur FC,1,1,0,4,4.1,6622.29,3.3,3.3,15076.46,33898.43
21/01/2023,Australian Soccer/Australian A-League Men/Fixtures 21 Jan/Western United v Sydney FC,32013008,MATCH_ODDS,208487003,Match Odds,1205121,Sydney FC,LOSER,0,1,Western United,Sydney FC,1,1,0,1.99,2,64853.3,2.6,2.6,85749.38,100414.86
21/01/2023,Australian Soccer/Australian A-League Men/Fixtures 21 Jan/Western United v Sydney FC,32013008,MATCH_ODDS,208487003,Match Odds,58805,The Draw,LOSER,0,1,Western United,Sydney FC,1,1,0,4,4.1,5278.01,2.72,2.74,10831.65,42190.21
21/01/2023,Australian Soccer/Australian A-League Men/Fixtures 21 Jan/Western United v Sydney FC,32013008,MATCH_ODDS,208487003,Match Odds,24301731,Western United,WINNER,1,1,Western United,Sydney FC,1,1,0,3.95,4,10069.43,3.95,4,20881.39,67434.63
21/01/2023,Australian Soccer/Australian A-League Men/Fixtures 21 Jan/Perth Glory v Melbourne Victory,32013069,MATCH_ODDS,208487109,Match Odds,1205124,Melbourne Victory,LOSER,0,4,Perth Glory,Melbourne Victory,2,3,1,2.64,2.66,88917.18,10,10.5,129352.75,137006.48
21/01/2023,Australian Soccer/Australian A-League Men/Fixtures 21 Jan/Perth Glory v Melbourne Victory,32013069,MATCH_ODDS,208487109,Match Odds,370132,Perth Glory,WINNER,1,4,Perth Glory,Melbourne Victory,2,3,1,3.15,3.2,11635.68,1.51,1.52,49130.3,104536.31
21/01/2023,Australian Soccer/Australian A-League Men/Fixtures 21 Jan/Perth Glory v Melbourne Victory,32013069,MATCH_ODDS,208487109,Match Odds,58805,The Draw,LOSER,0,4,Perth Glory,Melbourne Victory,2,3,1,3.25,3.3,12039.94,4.1,4.2,55039.08,118259.65
21/01/2023,Australian Soccer/Australian A-League Men/Fixtures 21 Jan/Brisbane Roar v Melbourne City,32013087,MATCH_ODDS,208487215,Match Odds,3862627,Brisbane Roar,LOSER,0,0,Brisbane Roar,Melbourne City,0,0,0,4.8,5,7202.8,4,4.1,31150.82,48501.27
21/01/2023,Australian Soccer/Australian A-League Men/Fixtures 21 Jan/Brisbane Roar v Melbourne City,32013087,MATCH_ODDS,208487215,Match Odds,8586946,Melbourne City,LOSER,0,0,Brisbane Roar,Melbourne City,0,0,0,1.88,1.9,49123.31,2.76,2.78,104322.96,154569.03
21/01/2023,Australian Soccer/Australian A-League Men/Fixtures 21 Jan/Brisbane Roar v Melbourne City,32013087,MATCH_ODDS,208487215,Match Odds,58805,The Draw,WINNER,1,0,Brisbane Roar,Melbourne City,0,0,0,3.75,3.8,5329.8,2.56,2.54,20758.61,121469.92
22/01/2023,Australian Soccer/Australian A-League Men/Fixtures 22 Jan/Wellington Phoenix v Central Coast Mariners,32013089,MATCH_ODDS,208487427,Match Odds,1205126,Central Coast Mariners,LOSER,0,3,Wellington Phoenix,Central Coast Mariners,1,2,1,3.05,3.1,3817.06,40,46,8312.35,8797.86
22/01/2023,Australian Soccer/Australian A-League Men/Fixtures 22 Jan/Wellington Phoenix v Central Coast Mariners,32013089,MATCH_ODDS,208487427,Match Odds,58805,The Draw,LOSER,0,3,Wellington Phoenix,Central Coast Mariners,1,2,1,3.8,3.85,2822.39,11.5,12.5,3906.55,4719.08
22/01/2023,Australian Soccer/Australian A-League Men/Fixtures 22 Jan/Wellington Phoenix v Central Coast Mariners,32013089,MATCH_ODDS,208487427,Match Odds,2469649,Wellington Phoenix,WINNER,1,3,Wellington Phoenix,Central Coast Mariners,1,2,1,2.44,2.46,7992.47,1.13,1.11,21760.9,74703.93
22/01/2023,Australian Soccer/Australian A-League Men/Fixtures 22 Jan/Newcastle Jets v Western Sydney Wanderers,32013092,MATCH_ODDS,208487534,Match Odds,1205125,Newcastle Jets,LOSER,0,2,Newcastle Jets,Western Sydney Wanderers,0,1,1,2.84,2.88,8660.33,1.65,1.66,24933.89,46539.57
22/01/2023,Australian Soccer/Australian A-League Men/Fixtures 22 Jan/Newcastle Jets v Western Sydney Wanderers,32013092,MATCH_ODDS,208487534,Match Odds,58805,The Draw,WINNER,1,2,Newcastle Jets,Western Sydney Wanderers,0,1,1,3.45,3.5,5832.47,3.75,3.75,13465.44,33578.59
22/01/2023,Australian Soccer/Australian A-League Men/Fixtures 22 Jan/Newcastle Jets v Western Sydney Wanderers,32013092,MATCH_ODDS,208487534,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,2,Newcastle Jets,Western Sydney Wanderers,0,1,1,2.74,2.76,51808.65,7.6,7.4,71667.9,81274.96
26/01/2023,Australian Soccer/Australian A-League Men/Fixtures 26 Jan/Melbourne Victory v Sydney FC,32036516,MATCH_ODDS,208829823,Match Odds,1205124,Melbourne Victory,LOSER,0,3,Melbourne Victory,Sydney FC,-1,1,2,3.15,3.2,9387.26,3.5,3.45,38125.78,45335.87
26/01/2023,Australian Soccer/Australian A-League Men/Fixtures 26 Jan/Melbourne Victory v Sydney FC,32036516,MATCH_ODDS,208829823,Match Odds,1205121,Sydney FC,WINNER,1,3,Melbourne Victory,Sydney FC,-1,1,2,2.48,2.5,25914.45,2.88,2.88,62764.36,172939.67
26/01/2023,Australian Soccer/Australian A-League Men/Fixtures 26 Jan/Melbourne Victory v Sydney FC,32036516,MATCH_ODDS,208829823,Match Odds,58805,The Draw,LOSER,0,3,Melbourne Victory,Sydney FC,-1,1,2,3.45,3.5,10120.49,2.72,2.72,20920.01,31636.83
27/01/2023,Australian Soccer/Australian A-League Men/Fixtures 27 Jan/Newcastle Jets v Brisbane Roar,32036521,MATCH_ODDS,208829929,Match Odds,3862627,Brisbane Roar,LOSER,0,4,Newcastle Jets,Brisbane Roar,4,4,0,2.54,2.56,14931.52,3.55,3.5,31748.04,38160.46
27/01/2023,Australian Soccer/Australian A-League Men/Fixtures 27 Jan/Newcastle Jets v Brisbane Roar,32036521,MATCH_ODDS,208829929,Match Odds,1205125,Newcastle Jets,WINNER,1,4,Newcastle Jets,Brisbane Roar,4,4,0,3.2,3.3,9002.98,3.2,3.2,23358.23,78512.11
27/01/2023,Australian Soccer/Australian A-League Men/Fixtures 27 Jan/Newcastle Jets v Brisbane Roar,32036521,MATCH_ODDS,208829929,Match Odds,58805,The Draw,LOSER,0,4,Newcastle Jets,Brisbane Roar,4,4,0,3.3,3.4,8262.45,2.46,2.48,15196.94,22719.29
28/01/2023,Australian Soccer/Australian A-League Men/Fixtures 28 Jan/Macarthur FC v Western United,32036510,MATCH_ODDS,208829398,Match Odds,36700739,Macarthur FC,LOSER,0,4,Macarthur FC,Western United,0,2,2,2.54,2.56,17797.52,3.65,3.75,37094.47,76476.64
28/01/2023,Australian Soccer/Australian A-League Men/Fixtures 28 Jan/Macarthur FC v Western United,32036510,MATCH_ODDS,208829398,Match Odds,58805,The Draw,WINNER,1,4,Macarthur FC,Western United,0,2,2,3.75,3.8,4947.78,2.78,2.78,10215.12,58885.59
28/01/2023,Australian Soccer/Australian A-League Men/Fixtures 28 Jan/Macarthur FC v Western United,32036510,MATCH_ODDS,208829398,Match Odds,24301731,Western United,LOSER,0,4,Macarthur FC,Western United,0,2,2,2.94,2.96,23253.72,2.74,2.72,40031.71,84335.75
28/01/2023,Australian Soccer/Australian A-League Men/Fixtures 28 Jan/Wellington Phoenix v Perth Glory,32036522,MATCH_ODDS,208829505,Match Odds,370132,Perth Glory,LOSER,0,4,Wellington Phoenix,Perth Glory,0,2,2,4.9,5,4082.04,18,15.5,6834.21,11228.23
28/01/2023,Australian Soccer/Australian A-League Men/Fixtures 28 Jan/Wellington Phoenix v Perth Glory,32036522,MATCH_ODDS,208829505,Match Odds,58805,The Draw,WINNER,1,4,Wellington Phoenix,Perth Glory,0,2,2,3.9,3.95,3912.98,5.1,5.1,6038.43,23354.55
28/01/2023,Australian Soccer/Australian A-League Men/Fixtures 28 Jan/Wellington Phoenix v Perth Glory,32036522,MATCH_ODDS,208829505,Match Odds,2469649,Wellington Phoenix,LOSER,0,4,Wellington Phoenix,Perth Glory,0,2,2,1.84,1.87,18729.47,1.34,1.35,40255.65,59640.12
28/01/2023,Australian Soccer/Australian A-League Men/Fixtures 28 Jan/Central Coast Mariners v Western Sydney Wanderers,32036533,MATCH_ODDS,208829611,Match Odds,1205126,Central Coast Mariners,LOSER,0,4,Central Coast Mariners,Western Sydney Wanderers,0,2,2,1.97,1.98,29707.73,2.76,2.78,76433.2,99662.7
28/01/2023,Australian Soccer/Australian A-League Men/Fixtures 28 Jan/Central Coast Mariners v Western Sydney Wanderers,32036533,MATCH_ODDS,208829611,Match Odds,58805,The Draw,WINNER,1,4,Central Coast Mariners,Western Sydney Wanderers,0,2,2,3.8,3.85,6661.89,2.66,2.68,22116.23,87724.5
28/01/2023,Australian Soccer/Australian A-League Men/Fixtures 28 Jan/Central Coast Mariners v Western Sydney Wanderers,32036533,MATCH_ODDS,208829611,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,4,Central Coast Mariners,Western Sydney Wanderers,0,2,2,4.3,4.5,11333.47,3.75,3.85,35408.78,71341
29/01/2023,Australian Soccer/Australian A-League Men/Fixtures 29 Jan/Melbourne City v Adelaide United,32036512,MATCH_ODDS,208829717,Match Odds,571273,Adelaide United,LOSER,0,6,Melbourne City,Adelaide United,0,3,3,7.6,7.8,4425,1.46,1.45,36783.54,105935.1
29/01/2023,Australian Soccer/Australian A-League Men/Fixtures 29 Jan/Melbourne City v Adelaide United,32036512,MATCH_ODDS,208829717,Match Odds,8586946,Melbourne City,LOSER,0,6,Melbourne City,Adelaide United,0,3,3,1.48,1.49,32818.42,8,8,80806.96,94408.14
29/01/2023,Australian Soccer/Australian A-League Men/Fixtures 29 Jan/Melbourne City v Adelaide United,32036512,MATCH_ODDS,208829717,Match Odds,58805,The Draw,WINNER,1,6,Melbourne City,Adelaide United,0,3,3,5.2,5.2,4175.35,5.2,5.3,9578.37,38454.89
3/02/2023,Australian Soccer/Australian A-League Men/Fixtures 3 Feb/Melbourne Victory v Wellington Phoenix,32053642,MATCH_ODDS,209124927,Match Odds,1205124,Melbourne Victory,WINNER,1,4,Melbourne Victory,Wellington Phoenix,2,3,1,2.22,2.26,32713.49,2.62,2.62,97420.16,198122.66
3/02/2023,Australian Soccer/Australian A-League Men/Fixtures 3 Feb/Melbourne Victory v Wellington Phoenix,32053642,MATCH_ODDS,209124927,Match Odds,58805,The Draw,LOSER,0,4,Melbourne Victory,Wellington Phoenix,2,3,1,3.65,3.7,23088.25,2.66,2.66,36709.79,48254.94
3/02/2023,Australian Soccer/Australian A-League Men/Fixtures 3 Feb/Melbourne Victory v Wellington Phoenix,32053642,MATCH_ODDS,209124927,Match Odds,2469649,Wellington Phoenix,LOSER,0,4,Melbourne Victory,Wellington Phoenix,2,3,1,3.6,3.65,27162.19,4.2,4.1,82109.42,95290.61
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Adelaide United v Brisbane Roar,32053639,MATCH_ODDS,209124503,Match Odds,571273,Adelaide United,WINNER,1,3,Adelaide United,Brisbane Roar,1,2,1,2.26,2.3,16777.71,2.92,2.94,57895.98,152703.43
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Adelaide United v Brisbane Roar,32053639,MATCH_ODDS,209124503,Match Odds,3862627,Brisbane Roar,LOSER,0,3,Adelaide United,Brisbane Roar,1,2,1,3.6,3.65,5612.24,3.6,3.6,44080.87,59111.59
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Adelaide United v Brisbane Roar,32053639,MATCH_ODDS,209124503,Match Odds,58805,The Draw,LOSER,0,3,Adelaide United,Brisbane Roar,1,2,1,3.55,3.6,5768.84,2.6,2.6,18083.68,43744.21
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Melbourne City v Macarthur FC,32053640,MATCH_ODDS,209124609,Match Odds,36700739,Macarthur FC,LOSER,0,7,Melbourne City,Macarthur FC,5,6,1,10.5,11,4642.66,,,6033.01,6033.01
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Melbourne City v Macarthur FC,32053640,MATCH_ODDS,209124609,Match Odds,8586946,Melbourne City,WINNER,1,7,Melbourne City,Macarthur FC,5,6,1,1.32,1.33,15696.23,,,58702.57,58702.57
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Melbourne City v Macarthur FC,32053640,MATCH_ODDS,209124609,Match Odds,58805,The Draw,LOSER,0,7,Melbourne City,Macarthur FC,5,6,1,6.2,6.6,3628.37,,,4448.92,4448.92
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Perth Glory v Newcastle Jets,32053643,MATCH_ODDS,209124715,Match Odds,1205125,Newcastle Jets,LOSER,0,4,Perth Glory,Newcastle Jets,0,2,2,3,3.05,17896.92,10,9.8,40647.34,51022.65
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Perth Glory v Newcastle Jets,32053643,MATCH_ODDS,209124715,Match Odds,370132,Perth Glory,LOSER,0,4,Perth Glory,Newcastle Jets,0,2,2,2.6,2.62,17947.94,1.54,1.54,45424.92,98073.86
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Perth Glory v Newcastle Jets,32053643,MATCH_ODDS,209124715,Match Odds,58805,The Draw,WINNER,1,4,Perth Glory,Newcastle Jets,0,2,2,3.45,3.5,8852.64,4,4.1,19804.71,290077.48
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Sydney FC v Central Coast Mariners,32053645,MATCH_ODDS,209124821,Match Odds,1205126,Central Coast Mariners,LOSER,0,5,Sydney FC,Central Coast Mariners,1,3,2,3.05,3.1,18101.37,1.82,1.81,36237.34,98006.04
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Sydney FC v Central Coast Mariners,32053645,MATCH_ODDS,209124821,Match Odds,1205121,Sydney FC,WINNER,1,5,Sydney FC,Central Coast Mariners,1,3,2,2.3,2.36,45371.34,5.5,5.4,63141.2,143787.56
4/02/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Feb/Sydney FC v Central Coast Mariners,32053645,MATCH_ODDS,209124821,Match Odds,58805,The Draw,LOSER,0,5,Sydney FC,Central Coast Mariners,1,3,2,4,4.2,12351.13,3.8,3.8,15600,38035.92
5/02/2023,Australian Soccer/Australian A-League Men/Fixtures 5 Feb/Western Sydney Wanderers v Western United,32053681,MATCH_ODDS,209125105,Match Odds,58805,The Draw,LOSER,0,1,Western Sydney Wanderers,Western United,1,1,0,3.8,3.9,2643.15,4.5,4.7,19875.43,23804.49
5/02/2023,Australian Soccer/Australian A-League Men/Fixtures 5 Feb/Western Sydney Wanderers v Western United,32053681,MATCH_ODDS,209125105,Match Odds,6480414,Western Sydney Wanderers,WINNER,1,1,Western Sydney Wanderers,Western United,1,1,0,2.12,2.2,9055.56,1.45,1.45,48798.42,89770.75
5/02/2023,Australian Soccer/Australian A-League Men/Fixtures 5 Feb/Western Sydney Wanderers v Western United,32053681,MATCH_ODDS,209125105,Match Odds,24301731,Western United,LOSER,0,1,Western Sydney Wanderers,Western United,1,1,0,3.55,3.7,3148.63,10.5,11,12436.88,13695.36
10/02/2023,Australian Soccer/Australian A-League Men/Fixtures 10 Feb/Brisbane Roar v Central Coast Mariners,32067567,MATCH_ODDS,209368868,Match Odds,3862627,Brisbane Roar,LOSER,0,3,Brisbane Roar,Central Coast Mariners,-1,1,2,2.66,2.68,16373.13,3.35,2.92,40146.01,53848.13
10/02/2023,Australian Soccer/Australian A-League Men/Fixtures 10 Feb/Brisbane Roar v Central Coast Mariners,32067567,MATCH_ODDS,209368868,Match Odds,1205126,Central Coast Mariners,WINNER,1,3,Brisbane Roar,Central Coast Mariners,-1,1,2,2.92,2.94,25421.98,3.25,3.3,48875.25,151102.87
10/02/2023,Australian Soccer/Australian A-League Men/Fixtures 10 Feb/Brisbane Roar v Central Coast Mariners,32067567,MATCH_ODDS,209368868,Match Odds,58805,The Draw,LOSER,0,3,Brisbane Roar,Central Coast Mariners,-1,1,2,3.55,3.6,12512.52,2.82,2.82,22005.77,38341.64
11/02/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Feb/Perth Glory v Melbourne City,32067572,MATCH_ODDS,209369186,Match Odds,8586946,Melbourne City,WINNER,1,6,Perth Glory,Melbourne City,-2,2,4,1.86,1.88,116419.41,2.38,2.32,195227.01,338506.96
11/02/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Feb/Perth Glory v Melbourne City,32067572,MATCH_ODDS,209369186,Match Odds,370132,Perth Glory,LOSER,0,6,Perth Glory,Melbourne City,-2,2,4,4.7,4.9,15316.8,4.6,4.6,39575.19,47940.94
11/02/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Feb/Perth Glory v Melbourne City,32067572,MATCH_ODDS,209369186,Match Odds,58805,The Draw,LOSER,0,6,Perth Glory,Melbourne City,-2,2,4,3.9,4,10443.12,2.8,2.78,29150.6,50041.06
11/02/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Feb/Western United v Adelaide United,32067573,MATCH_ODDS,209369292,Match Odds,571273,Adelaide United,WINNER,1,5,Western United,Adelaide United,-1,2,3,2.86,2.92,12839.52,8,8.2,18408.31,70351.27
11/02/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Feb/Western United v Adelaide United,32067573,MATCH_ODDS,209369292,Match Odds,58805,The Draw,LOSER,0,5,Western United,Adelaide United,-1,2,3,3.95,4,14804.2,4.2,4.3,18220.09,23960.03
